panel_id,year,match_id,team,opponent,team_side,stage,sponsor,result_for_team,match_points,team_elo,core_player_rating,core_market_value_m,player_followers_m,event_attention_m,media_reposts_k,exposure_score,fan_score_panel,sponsor_spend_m,sponsor_power_index,brand_fit,activation_quality,commercial_momentum,predicted_roi,roi_per_million_spend,attention_segment,commercial_segment,weather,temperature_c,humidity,hashtag_mentions_k,video_views_m,sentiment_score,engagement_rate,fan_growth_7d_pct,text_signal_score,time_decay_attention,media_exposure_score,user_attention_score,social_interaction_score,sponsor_conversion_proxy,funnel_efficiency
2022_914_Brazil,2022,914,Brazil,Serbia,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,62.94,175.96,0.537,0.652,33.15,0.938,0.809,0.916,0.763,4.149,0.125,Mid attention,Premium,clear,33.9,75.5,204.22,64.95,0.282,0.1295,-1.27,0.173,61.58,0.4757,0.5,0.3343,0.7263,1.5268
2022_915_Uruguay,2022,915,Uruguay,South Korea,A,group_or_knockout,Vivo,draw,1,1684,74.8,44.8,20.58,58.54,158.71,0.52,0.669,19.75,0.443,0.797,0.741,0.532,3.639,0.184,High attention,Scalable,clear,31.6,67.3,153.18,58.14,0.194,0.2555,1.9,0.176,65.56,0.4116,0.5351,0.3655,0.6305,1.532
2022_916_Portugal,2022,916,Portugal,Ghana,A,group_or_knockout,Mengniu,win,3,1702,76.8,47.1,14.4,69.54,213.28,0.684,0.598,17.76,0.359,0.8,0.643,0.572,3.534,0.199,Mid attention,Scalable,clear,13.2,69.7,220.25,129.87,0.108,0.3661,0.6,0.131,70.89,0.6654,0.6216,0.4345,0.5945,0.8934
2022_917_Qatar,2022,917,Qatar,Senegal,A,group_or_knockout,McDonald's,loss,0,1388,63.5,12.4,4.78,67.34,237.62,0.683,0.341,21.61,0.423,0.619,0.704,0.397,3.098,0.143,Mid attention,Scalable,clear,27.3,47.4,205.08,124.22,0.167,0.1776,5.49,0.225,59.31,0.655,0.5837,0.3547,0.3372,0.5148
2022_918_Netherlands,2022,918,Netherlands,Ecuador,A,group_or_knockout,Hisense,draw,1,1746,75.8,49.9,15.97,62.94,127.45,0.537,0.561,32.27,0.781,0.811,0.856,0.609,3.768,0.117,Mid attention,Scalable,windy,31.5,41.3,212.75,78.33,0.194,0.4221,3.66,0.227,63.63,0.4595,0.5996,0.4528,0.6181,1.345
2022_919_Wales,2022,919,Wales,Iran,A,group_or_knockout,Coca-Cola,loss,0,1476,67.0,18.7,9.44,62.94,134.02,0.564,0.392,33.92,0.78,0.631,0.878,0.516,3.113,0.092,Mid attention,Scalable,clear,20.3,48.9,184.54,85.7,0.1,0.2795,4.93,0.116,70.88,0.4759,0.6544,0.3233,0.3451,0.7251
2022_920_England,2022,920,England,United States,A,group_or_knockout,McDonald's,draw,1,1695,76.6,52.6,19.34,58.54,102.53,0.405,0.612,20.29,0.432,0.819,0.654,0.486,3.488,0.172,Mid attention,Scalable,clear,23.6,48.1,222.17,125.54,0.29,0.1978,1.9,0.183,46.16,0.4732,0.4338,0.3341,0.5652,1.1944
2022_921_Poland,2022,921,Poland,Saudi Arabia,A,group_or_knockout,Coca-Cola,win,3,1685,72.7,42.5,15.85,62.94,229.24,0.58,0.602,28.97,0.734,0.749,0.899,0.683,3.833,0.132,Mid attention,Premium,windy,11.0,70.6,95.72,65.18,0.214,0.2797,0.66,0.167,63.29,0.5166,0.4449,0.4361,0.6275,1.2145
2022_922_Argentina,2022,922,Argentina,Mexico,A,group_or_knockout,Hyundai,win,3,1753,76.8,58.0,19.5,62.94,192.92,0.541,0.683,30.74,0.903,0.813,0.936,0.764,4.15,0.135,High attention,Premium,clear,24.6,73.6,198.28,71.63,0.067,0.2603,0.59,0.106,52.65,0.499,0.4472,0.3347,0.7504,1.5038
2022_923_Tunisia,2022,923,Tunisia,Australia,A,group_or_knockout,Hyundai,loss,0,1519,66.6,27.6,11.21,60.74,199.95,0.548,0.454,28.75,0.839,0.649,0.867,0.556,3.67,0.128,Mid attention,Scalable,clear,16.6,55.5,246.47,88.62,0.344,0.111,3.36,0.23,65.23,0.5104,0.6393,0.3655,0.5123,1.0037
2022_924_France,2022,924,France,Denmark,A,group_or_knockout,Qatar Airways,win,3,1748,77.8,46.5,18.67,65.14,124.75,0.53,0.645,24.02,0.51,0.801,0.711,0.614,3.691,0.154,Mid attention,Scalable,rain,24.2,80.9,312.33,82.51,0.166,0.1283,6.6,0.198,65.83,0.4842,0.7532,0.2487,0.5911,1.221
2022_925_Japan,2022,925,Japan,Costa Rica,A,group_or_knockout,Adidas,loss,0,1586,72.8,37.0,11.9,60.74,286.11,0.596,0.51,29.47,0.859,0.648,0.855,0.593,3.898,0.132,Mid attention,Scalable,hot,13.6,79.9,219.11,105.91,0.047,0.1771,3.67,0.074,67.87,0.6029,0.6414,0.3329,0.5578,0.9253
2022_926_Spain,2022,926,Spain,Germany,A,group_or_knockout,Budweiser,draw,1,1708,77.4,45.2,19.26,62.94,151.67,0.59,0.659,27.85,0.714,0.724,0.933,0.632,3.837,0.138,Mid attention,Premium,rain,26.3,61.9,288.13,113.15,0.073,0.1053,2.01,0.196,64.26,0.5319,0.6486,0.2102,0.6332,1.1904
2022_927_Belgium,2022,927,Belgium,Morocco,A,group_or_knockout,Visa,loss,0,1674,71.5,40.4,23.19,62.94,188.53,0.557,0.778,26.85,0.713,0.72,0.914,0.638,3.892,0.145,High attention,Premium,cloudy,29.1,44.8,197.24,99.72,0.305,0.2266,2.4,0.196,49.48,0.5392,0.4468,0.4155,0.6438,1.194
2022_928_Croatia,2022,928,Croatia,Canada,A,group_or_knockout,Hisense,win,3,1671,75.1,52.8,21.52,69.54,252.43,0.689,0.802,28.53,0.731,0.792,0.927,0.778,3.986,0.14,High attention,Premium,windy,18.3,83.2,209.06,117.84,0.339,0.2192,2.73,0.194,67.02,0.6766,0.6109,0.4675,0.7075,1.0456
2022_929_Cameroon,2022,929,Cameroon,Serbia,A,group_or_knockout,Coca-Cola,draw,1,1542,68.0,29.1,10.52,71.74,155.51,0.633,0.484,31.97,0.771,0.693,0.92,0.593,3.43,0.107,Mid attention,Scalable,clear,16.2,57.0,246.02,104.99,0.257,0.1805,7.06,0.265,79.3,0.6031,0.8138,0.3429,0.4849,0.8041
2022_930_Brazil,2022,930,Brazil,Switzerland,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,60.74,148.95,0.514,0.627,33.15,0.938,0.809,0.916,0.75,4.147,0.125,Mid attention,Premium,windy,10.1,60.0,182.33,114.71,0.288,0.2444,5.39,0.272,52.46,0.512,0.5036,0.3936,0.7259,1.4177
2022_931_South_Korea,2022,931,South Korea,Ghana,A,group_or_knockout,McDonald's,loss,0,1548,70.3,20.2,12.83,69.54,208.94,0.65,0.554,25.44,0.51,0.67,0.723,0.501,3.318,0.13,Mid attention,Scalable,hot,21.4,52.6,171.8,66.39,0.278,0.3566,3.35,0.225,56.32,0.5637,0.4958,0.5009,0.4037,0.716
2022_932_Portugal,2022,932,Portugal,Uruguay,A,group_or_knockout,Mengniu,win,3,1702,76.8,47.1,14.4,62.94,400.32,0.713,0.639,17.76,0.359,0.8,0.643,0.593,3.635,0.205,Mid attention,Scalable,windy,19.5,43.8,166.23,82.25,0.212,0.2914,3.03,0.209,65.4,0.6734,0.5627,0.5544,0.6228,0.9248
2022_933_Ecuador,2022,933,Ecuador,Senegal,A,group_or_knockout,McDonald's,loss,0,1623,71.6,42.9,13.81,65.14,202.52,0.628,0.551,16.55,0.347,0.689,0.657,0.44,3.458,0.209,Mid attention,Scalable,clear,13.7,34.5,148.19,116.58,0.189,0.2835,3.43,0.198,62.59,0.5962,0.5286,0.41,0.5262,0.8825
2022_934_Qatar,2022,934,Qatar,Netherlands,A,group_or_knockout,McDonald's,loss,0,1388,63.5,12.4,4.78,62.94,282.02,0.668,0.334,21.61,0.423,0.619,0.704,0.391,3.068,0.142,Mid attention,Scalable,clear,25.7,68.1,215.78,83.62,0.21,0.456,3.84,0.215,50.17,0.5854,0.4912,0.5827,0.3299,0.5634
2022_935_Wales,2022,935,Wales,England,A,group_or_knockout,Coca-Cola,loss,0,1476,67.0,18.7,9.44,65.14,260.9,0.643,0.461,33.92,0.78,0.631,0.878,0.556,3.181,0.094,Mid attention,Scalable,rain,20.3,45.5,196.25,65.28,0.23,0.3737,1.93,0.164,57.37,0.5611,0.5055,0.5246,0.3613,0.6439
2022_936_Iran,2022,936,Iran,United States,A,group_or_knockout,Visa,loss,0,1519,68.7,30.6,12.34,60.74,192.41,0.556,0.48,29.04,0.732,0.637,0.935,0.532,3.492,0.12,Mid attention,Scalable,cloudy,16.5,96.0,166.76,81.91,0.082,0.0553,1.03,0.024,54.52,0.4943,0.441,0.2085,0.4842,0.9797
2022_937_Poland,2022,937,Poland,Argentina,A,group_or_knockout,Coca-Cola,loss,0,1685,72.7,42.5,15.85,62.94,136.35,0.496,0.562,28.97,0.734,0.749,0.899,0.552,3.684,0.127,Mid attention,Scalable,cloudy,19.7,40.6,164.11,114.86,0.229,0.1961,4.97,0.163,64.23,0.5229,0.5802,0.328,0.5911,1.1304
2022_938_Saudi_Arabia,2022,938,Saudi Arabia,Mexico,A,group_or_knockout,Visa,loss,0,1543,68.2,34.6,13.01,65.14,250.45,0.625,0.55,27.16,0.698,0.648,0.864,0.559,3.665,0.135,Mid attention,Scalable,windy,29.4,37.9,222.03,68.96,0.302,0.1499,2.85,0.286,61.87,0.5589,0.5809,0.405,0.5191,0.9287
2022_939_Australia,2022,939,Australia,Denmark,A,group_or_knockout,Hyundai,win,3,1539,69.8,32.1,7.37,60.74,114.11,0.515,0.315,29.32,0.866,0.705,0.903,0.607,3.53,0.12,Low attention,Scalable,cloudy,26.6,66.2,221.79,111.88,0.136,0.1047,4.79,0.209,58.03,0.4811,0.5775,0.2132,0.5238,1.0888
2022_940_Tunisia,2022,940,Tunisia,France,A,group_or_knockout,Hyundai,win,3,1519,66.6,27.6,11.21,60.74,271.74,0.616,0.485,28.75,0.839,0.649,0.867,0.681,3.724,0.13,Mid attention,Premium,clear,22.2,82.5,137.55,115.9,0.125,0.2561,6.26,0.143,65.01,0.6074,0.5821,0.4091,0.5258,0.8656
2022_941_Japan,2022,941,Japan,Spain,A,group_or_knockout,Adidas,win,3,1586,72.8,37.0,11.9,65.14,196.87,0.598,0.498,29.47,0.859,0.648,0.855,0.689,3.796,0.129,Mid attention,Premium,clear,26.7,59.0,141.83,112.42,0.204,0.2708,3.89,0.155,57.34,0.5854,0.4853,0.4048,0.5335,0.9112
2022_942_Costa_Rica,2022,942,Costa Rica,Germany,A,group_or_knockout,Visa,loss,0,1585,73.1,26.3,15.16,71.74,97.61,0.626,0.581,31.23,0.76,0.677,0.885,0.592,3.47,0.111,Mid attention,Scalable,clear,16.0,67.2,273.6,87.34,0.091,0.2007,3.55,0.141,73.33,0.5317,0.7353,0.2446,0.4745,0.8926
2022_943_Croatia,2022,943,Croatia,Belgium,A,group_or_knockout,Hisense,draw,1,1671,75.1,52.8,21.52,58.54,152.07,0.502,0.691,28.53,0.731,0.792,0.927,0.635,3.793,0.133,High attention,Premium,clear,23.2,28.5,124.7,113.97,0.025,0.2928,9.52,0.126,53.41,0.493,0.5216,0.3104,0.6596,1.3378
2022_944_Canada,2022,944,Canada,Morocco,A,group_or_knockout,Hisense,loss,0,1404,62.1,14.1,8.35,65.14,223.55,0.643,0.416,28.16,0.697,0.646,0.897,0.511,3.344,0.119,Mid attention,Scalable,clear,23.9,47.2,224.4,76.79,0.271,0.1696,3.23,0.231,60.62,0.5505,0.5783,0.3864,0.4448,0.8079
2022_945_Serbia,2022,945,Serbia,Switzerland,A,group_or_knockout,Vivo,loss,0,1559,68.8,36.3,15.31,69.54,185.96,0.643,0.61,23.55,0.481,0.729,0.727,0.511,3.308,0.14,Mid attention,Scalable,rain,20.2,40.8,312.98,144.47,0.111,0.1706,0.51,0.046,68.16,0.6673,0.6815,0.2917,0.4552,0.6822
2022_946_Cameroon,2022,946,Cameroon,Brazil,A,group_or_knockout,Coca-Cola,win,3,1542,68.0,29.1,10.52,60.74,212.05,0.543,0.441,31.97,0.771,0.693,0.92,0.627,3.32,0.104,Mid attention,Premium,rain,25.6,27.7,273.53,110.46,0.158,0.3523,2.21,0.29,62.59,0.5535,0.6242,0.447,0.459,0.8293
2022_947_Ghana,2022,947,Ghana,Uruguay,A,group_or_knockout,Mengniu,loss,0,1600,68.9,36.1,8.97,62.94,141.77,0.541,0.383,23.07,0.435,0.715,0.668,0.391,3.041,0.132,Mid attention,Scalable,cloudy,18.3,59.9,227.39,61.12,0.095,0.2225,6.06,0.176,70.51,0.4437,0.7074,0.2893,0.3596,0.8104
2022_948_South_Korea,2022,948,South Korea,Portugal,A,group_or_knockout,McDonald's,win,3,1548,70.3,20.2,12.83,65.14,129.14,0.476,0.493,25.44,0.51,0.67,0.723,0.546,3.138,0.123,Mid attention,Scalable,clear,26.1,22.1,233.63,126.31,0.284,0.1836,0.08,0.209,57.12,0.5554,0.5095,0.3396,0.3584,0.6453
2022_949_Netherlands,2022,949,Netherlands,United States,A,group_or_knockout,Hisense,win,3,1746,75.8,49.9,15.97,67.34,188.62,0.622,0.615,32.27,0.781,0.811,0.856,0.711,3.825,0.119,Mid attention,Premium,rain,26.3,36.8,355.22,104.94,0.242,0.1033,1.22,0.164,55.04,0.5878,0.6197,0.3079,0.6321,1.0754
2022_950_Argentina,2022,950,Argentina,Australia,A,group_or_knockout,Hyundai,win,3,1753,76.8,58.0,19.5,65.14,187.8,0.515,0.694,30.74,0.903,0.813,0.936,0.763,4.22,0.137,High attention,Premium,rain,5.5,49.4,109.17,96.96,0.132,0.1993,5.12,0.185,60.86,0.5546,0.504,0.3207,0.767,1.3831
2022_951_France,2022,951,France,Poland,A,group_or_knockout,Qatar Airways,win,3,1748,77.8,46.5,18.67,67.34,174.55,0.555,0.68,24.02,0.51,0.801,0.711,0.632,3.734,0.155,High attention,Premium,hot,30.1,44.7,180.13,97.42,0.038,0.1682,2.23,0.122,65.78,0.5654,0.5665,0.2503,0.6011,1.063
2022_952_England,2022,952,England,Senegal,A,group_or_knockout,McDonald's,win,3,1695,76.6,52.6,19.34,65.14,262.48,0.648,0.722,20.29,0.432,0.819,0.654,0.638,3.748,0.185,High attention,Premium,cloudy,4.7,64.3,241.93,110.0,0.122,0.5839,2.57,0.187,56.16,0.6317,0.5465,0.6137,0.6346,1.0046
2022_953_Japan,2022,953,Japan,Croatia,A,group_or_knockout,Adidas,draw,1,1586,72.8,37.0,11.9,62.94,141.76,0.545,0.46,29.47,0.859,0.648,0.855,0.598,3.747,0.127,Mid attention,Scalable,rain,19.3,62.9,173.79,115.93,0.213,0.1996,5.05,0.203,69.27,0.5287,0.6328,0.3267,0.521,0.9855
2022_954_Brazil,2022,954,Brazil,South Korea,A,group_or_knockout,Adidas,win,3,1829,78.8,57.4,18.61,69.54,216.93,0.623,0.71,33.15,0.938,0.809,0.916,0.801,4.274,0.129,High attention,Premium,cloudy,29.2,72.3,284.82,143.58,0.175,0.1258,1.29,0.157,74.24,0.6895,0.7191,0.3113,0.7566,1.0974
2022_955_Morocco,2022,955,Morocco,Spain,A,group_or_knockout,Mengniu,draw,1,1552,69.2,34.3,12.67,58.54,170.5,0.481,0.466,19.44,0.366,0.668,0.598,0.421,3.106,0.16,Mid attention,Scalable,cloudy,21.1,70.0,174.14,73.46,0.167,0.2516,-0.28,0.185,56.06,0.4443,0.4409,0.3587,0.3533,0.7951
2022_956_Portugal,2022,956,Portugal,Switzerland,A,group_or_knockout,Mengniu,win,3,1702,76.8,47.1,14.4,73.94,136.64,0.689,0.591,17.76,0.359,0.8,0.643,0.571,3.508,0.198,Mid attention,Scalable,hot,14.2,76.3,229.57,127.18,0.177,0.5619,-0.12,0.232,69.65,0.6434,0.6087,0.5417,0.588,0.914
2022_957_Croatia,2022,957,Croatia,Brazil,A,group_or_knockout,Hisense,draw,1,1671,75.1,52.8,21.52,62.94,124.32,0.507,0.706,28.53,0.731,0.792,0.927,0.642,3.718,0.13,High attention,Premium,clear,16.4,58.0,176.53,112.8,0.232,0.334,4.02,0.221,50.02,0.5105,0.457,0.4107,0.6406,1.2547
2022_958_Netherlands,2022,958,Netherlands,Argentina,A,group_or_knockout,Hisense,draw,1,1746,75.8,49.9,15.97,67.34,193.08,0.676,0.617,32.27,0.781,0.811,0.856,0.655,3.811,0.118,Mid attention,Premium,clear,29.2,62.9,177.53,119.68,0.152,0.2002,3.34,0.169,65.54,0.614,0.5789,0.3336,0.628,1.0227
2022_959_Morocco,2022,959,Morocco,Portugal,A,group_or_knockout,Mengniu,win,3,1552,69.2,34.3,12.67,60.74,302.28,0.612,0.537,19.44,0.366,0.668,0.598,0.538,3.27,0.168,Mid attention,Scalable,clear,11.5,66.2,159.15,93.59,0.201,0.2485,1.35,0.236,60.4,0.5961,0.4886,0.4578,0.3967,0.6656
2022_960_England,2022,960,England,France,A,group_or_knockout,McDonald's,loss,0,1695,76.6,52.6,19.34,65.14,218.93,0.618,0.703,20.29,0.432,0.819,0.654,0.525,3.629,0.179,High attention,Scalable,cloudy,29.8,60.3,209.42,91.74,0.058,0.3381,0.37,0.073,71.72,0.5702,0.6153,0.398,0.6028,1.0571
2022_961_Argentina,2022,961,Argentina,Croatia,A,group_or_knockout,Hyundai,win,3,1753,76.8,58.0,19.5,65.14,114.82,0.583,0.662,30.74,0.903,0.813,0.936,0.764,4.048,0.132,High attention,Premium,cloudy,22.7,51.6,161.24,123.19,0.412,0.3341,2.23,0.26,62.56,0.5396,0.5221,0.4843,0.726,1.3454
2022_962_France,2022,962,France,Morocco,A,group_or_knockout,Qatar Airways,win,3,1748,77.8,46.5,18.67,62.94,75.28,0.492,0.61,24.02,0.51,0.801,0.711,0.594,3.649,0.152,Mid attention,Scalable,rain,15.8,52.7,239.96,81.19,0.128,0.2431,5.14,0.153,52.66,0.4242,0.5539,0.2738,0.5801,1.3674
2022_963_Croatia,2022,963,Croatia,Morocco,A,group_or_knockout,Hisense,win,3,1671,75.1,52.8,21.52,65.14,228.56,0.585,0.765,28.53,0.731,0.792,0.927,0.745,3.885,0.136,High attention,Premium,cloudy,19.5,44.9,230.41,76.24,0.177,0.1789,1.04,0.142,55.03,0.5535,0.5034,0.3541,0.682,1.2321
2022_964_Argentina,2022,964,Argentina,France,A,group_or_knockout,Hyundai,draw,1,1753,76.8,58.0,19.5,71.74,199.56,0.665,0.74,30.74,0.903,0.813,0.936,0.741,4.185,0.136,High attention,Premium,clear,16.9,64.7,283.7,115.47,0.213,0.3257,1.41,0.185,60.09,0.6529,0.6002,0.446,0.7587,1.162
1930_1_United_States,1930,1,United States,Belgium,B,tournament,Vivo,win,3,1578,71.9,31.0,12.75,31.6,68.87,0.14,0.259,22.58,0.432,0.676,0.652,0.37,3.532,0.156,Low attention,Watchlist,clear,22.8,71.9,89.94,36.74,0.124,0.2021,4.94,0.103,28.79,0.0623,0.2125,0.2413,0.4583,6.0
1930_2_Mexico,1930,2,Mexico,France,B,tournament,Hyundai,loss,0,1612,72.1,37.6,18.89,36.0,187.48,0.23,0.499,28.5,0.853,0.712,0.897,0.521,3.493,0.123,Mid attention,Scalable,clear,14.8,69.7,124.8,65.75,0.207,0.1971,4.72,0.17,39.57,0.238,0.3321,0.3523,0.5228,2.1966
1930_3_Yugoslavia,1930,3,Yugoslavia,Brazil,B,tournament,Qatar Airways,win,3,1669,74.2,37.3,11.34,31.6,85.92,0.164,0.229,17.82,0.379,0.762,0.645,0.345,3.82,0.214,Low attention,Watchlist,hot,21.5,30.5,84.25,49.04,0.224,0.3487,4.13,0.218,27.41,0.0943,0.1835,0.3916,0.6478,6.0
1930_4_Romania,1930,4,Romania,Peru,B,tournament,Qatar Airways,win,3,1634,73.6,37.4,11.0,33.8,77.75,0.188,0.23,19.84,0.414,0.75,0.711,0.362,3.191,0.161,Low attention,Watchlist,rain,18.5,51.5,88.86,56.75,0.032,0.5358,6.91,0.214,26.75,0.1203,0.2241,0.4221,0.4681,3.8923
1930_5_France,1930,5,France,Argentina,B,tournament,Qatar Airways,loss,0,1748,77.8,46.5,18.67,27.2,116.04,0.059,0.408,24.02,0.51,0.801,0.711,0.339,3.748,0.156,Mid attention,Watchlist,windy,28.5,44.2,58.37,49.53,0.064,0.2153,1.67,0.129,27.37,0.0775,0.1224,0.2541,0.6052,6.0
1930_6_Mexico,1930,6,Mexico,Chile,B,tournament,Hyundai,loss,0,1612,72.1,37.6,18.89,31.6,97.72,0.115,0.433,28.5,0.853,0.712,0.897,0.475,3.386,0.119,Mid attention,Scalable,clear,23.2,78.7,82.29,50.93,0.311,0.1342,2.47,0.222,30.43,0.1062,0.1821,0.2991,0.4961,4.6703
1930_7_Yugoslavia,1930,7,Yugoslavia,Bolivia,B,tournament,Qatar Airways,win,3,1669,74.2,37.3,11.34,33.8,113.56,0.189,0.255,17.82,0.379,0.762,0.645,0.36,2.52,0.141,Low attention,Watchlist,cloudy,21.3,36.4,136.3,65.03,0.185,0.2741,2.35,0.212,37.72,0.1604,0.2911,0.3441,0.2901,1.8089
1930_8_United_States,1930,8,United States,Paraguay,B,tournament,Vivo,win,3,1578,71.9,31.0,12.75,31.6,86.88,0.135,0.267,22.58,0.432,0.676,0.652,0.372,3.544,0.157,Low attention,Watchlist,clear,22.4,83.7,97.11,41.54,0.098,0.1618,2.03,0.156,29.46,0.0834,0.1808,0.2155,0.4621,5.5396
1930_9_Peru,1930,9,Peru,Uruguay,B,tournament,Hisense,loss,0,1576,66.6,39.7,14.92,27.2,71.09,0.083,0.29,33.45,0.777,0.647,0.931,0.389,3.33,0.1,Low attention,Scalable,cloudy,24.3,57.5,67.91,54.85,0.144,0.3183,-1.38,0.146,22.54,0.0516,0.0442,0.3268,0.4298,6.0
1930_10_Mexico,1930,10,Mexico,Argentina,B,tournament,Hyundai,loss,0,1612,72.1,37.6,18.89,44.8,122.09,0.291,0.525,28.5,0.853,0.712,0.897,0.542,3.948,0.139,Mid attention,Scalable,clear,26.7,39.4,183.32,46.59,0.265,0.1508,5.69,0.287,40.26,0.2394,0.4058,0.3054,0.635,2.6522
1930_11_France,1930,11,France,Chile,B,tournament,Qatar Airways,loss,0,1748,77.8,46.5,18.67,27.2,52.78,0.096,0.381,24.02,0.51,0.801,0.711,0.335,3.269,0.136,Mid attention,Watchlist,clear,17.0,47.2,70.59,46.9,0.25,0.2444,0.65,0.206,25.07,0.0253,0.0987,0.314,0.4828,6.0
1930_12_Paraguay,1930,12,Paraguay,Belgium,B,tournament,Hyundai,win,3,1578,69.9,30.5,12.88,27.2,75.84,0.108,0.238,26.2,0.812,0.667,0.921,0.486,3.518,0.134,Low attention,Scalable,cloudy,16.8,45.2,116.54,55.96,0.01,0.2494,3.16,0.108,26.93,0.0569,0.1941,0.226,0.5226,6.0
1930_13_Brazil,1930,13,Brazil,Bolivia,B,tournament,Adidas,win,3,1829,78.8,57.4,18.61,33.8,104.94,0.182,0.442,33.15,0.938,0.809,0.916,0.62,2.451,0.074,Mid attention,Scalable,clear,29.6,37.6,144.22,41.52,0.32,0.4292,-0.19,0.277,29.7,0.1174,0.1921,0.4985,0.3194,2.7216
1930_14_Romania,1930,14,Romania,Uruguay,B,tournament,Qatar Airways,loss,0,1634,73.6,37.4,11.0,33.8,162.16,0.248,0.267,19.84,0.414,0.75,0.711,0.287,3.48,0.175,Low attention,Watchlist,cloudy,20.5,59.5,102.97,44.78,0.253,0.3319,4.1,0.23,33.06,0.166,0.2478,0.4433,0.5446,3.2807
1930_15_Chile,1930,15,Chile,Argentina,B,tournament,Hisense,loss,0,1622,72.9,38.6,16.65,33.8,98.94,0.189,0.388,27.36,0.7,0.681,0.911,0.42,3.818,0.14,Mid attention,Scalable,cloudy,14.5,38.4,69.81,43.84,0.141,0.1986,1.15,0.208,37.41,0.1164,0.2099,0.2662,0.5957,5.1182
1930_16_United_States,1930,16,United States,Argentina,B,tournament,Vivo,loss,0,1578,71.9,31.0,12.75,40.4,60.05,0.201,0.309,22.58,0.432,0.676,0.652,0.3,3.851,0.171,Low attention,Watchlist,clear,25.7,23.1,215.12,66.0,0.037,0.4507,0.41,0.111,37.67,0.1818,0.3331,0.3578,0.5422,2.982
1930_17_Yugoslavia,1930,17,Yugoslavia,Uruguay,B,tournament,Qatar Airways,loss,0,1669,74.2,37.3,11.34,40.4,112.45,0.269,0.295,17.82,0.379,0.762,0.645,0.289,3.469,0.195,Low attention,Watchlist,windy,25.8,51.9,133.71,58.04,0.262,0.1696,3.21,0.233,40.99,0.2094,0.3294,0.3099,0.5522,2.6374
1930_18_Argentina,1930,18,Argentina,Uruguay,B,tournament,Hyundai,loss,0,1753,76.8,58.0,19.5,38.2,235.07,0.288,0.55,30.74,0.903,0.813,0.936,0.568,3.524,0.115,Mid attention,Scalable,cloudy,13.8,29.2,105.83,39.74,0.204,0.0369,1.33,0.172,32.94,0.2542,0.2076,0.2785,0.5987,2.3556
1934_19_Sweden,1934,19,Sweden,Argentina,B,tournament,Budweiser,win,3,1654,74.4,39.2,19.34,37.46,136.44,0.266,0.498,26.29,0.687,0.705,0.91,0.571,3.884,0.148,Mid attention,Scalable,rain,24.4,46.0,142.92,77.12,0.01,0.149,1.59,0.125,40.03,0.2302,0.3052,0.2006,0.635,2.7585
1934_20_France,1934,20,France,Austria,B,tournament,Qatar Airways,loss,0,1748,77.8,46.5,18.67,37.46,85.3,0.207,0.458,24.02,0.51,0.801,0.711,0.385,3.168,0.132,Mid attention,Scalable,cloudy,27.4,43.5,134.14,43.68,0.133,0.3255,3.16,0.155,32.86,0.1394,0.2603,0.3358,0.4573,3.2799
1934_21_Germany,1934,21,Germany,Belgium,B,tournament,Coca-Cola,win,3,1798,81.3,65.9,22.15,41.86,141.15,0.289,0.601,29.19,0.759,0.859,0.907,0.639,3.596,0.123,Mid attention,Premium,rain,25.2,44.1,174.52,66.74,0.469,0.252,4.48,0.294,41.39,0.2581,0.3891,0.4736,0.6428,2.49
1934_22_Spain,1934,22,Spain,Brazil,B,tournament,Budweiser,win,3,1708,77.4,45.2,19.26,35.26,81.86,0.163,0.458,27.85,0.714,0.724,0.933,0.546,3.835,0.138,Mid attention,Scalable,rain,26.8,90.0,89.76,59.0,0.158,0.3091,1.08,0.199,31.31,0.1403,0.1754,0.3341,0.6328,4.51
1934_23_Romania,1934,23,Romania,Czechoslovakia,B,tournament,Qatar Airways,loss,0,1634,73.6,37.4,11.0,33.06,64.67,0.179,0.22,19.84,0.414,0.75,0.711,0.257,3.227,0.163,Low attention,Watchlist,hot,14.6,58.9,107.55,31.51,0.082,0.1108,0.72,0.131,26.59,0.0644,0.1462,0.161,0.478,6.0
1934_24_Hungary,1934,24,Hungary,Egypt,B,tournament,Adidas,win,3,1691,78.9,42.6,16.61,39.66,102.8,0.24,0.425,33.47,0.932,0.712,0.937,0.621,3.097,0.093,Mid attention,Premium,cloudy,25.0,61.9,88.58,40.63,0.055,0.2154,2.85,0.087,35.5,0.1682,0.2365,0.2415,0.4186,2.4879
1934_25_United_States,1934,25,United States,Italy,B,tournament,Vivo,loss,0,1578,71.9,31.0,12.75,44.06,129.18,0.299,0.361,22.58,0.432,0.676,0.652,0.338,3.488,0.154,Mid attention,Watchlist,clear,21.2,29.6,156.36,95.31,0.333,0.1764,3.93,0.286,37.73,0.3135,0.3333,0.3567,0.4469,1.4252
1934_26_Switzerland,1934,26,Switzerland,Netherlands,B,tournament,Adidas,win,3,1632,72.7,48.1,17.05,37.46,63.38,0.184,0.406,31.4,0.904,0.774,0.888,0.595,3.486,0.111,Mid attention,Scalable,clear,20.1,47.5,111.89,66.07,0.241,0.3884,5.87,0.244,41.26,0.1574,0.352,0.41,0.542,3.443
