panel_id,year,match_id,team,opponent,team_side,stage,sponsor,result_for_team,match_points,team_elo,core_player_rating,core_market_value_m,player_followers_m,event_attention_m,media_reposts_k,exposure_score,fan_score_panel,sponsor_spend_m,sponsor_power_index,brand_fit,activation_quality,commercial_momentum,predicted_roi,roi_per_million_spend,attention_segment,commercial_segment,weather,temperature_c,humidity
1958_127_Russia,1958,127,Russia,England,B,tournament,Hyundai,win,3,1676,72.7,49.8,18.23,37.41,86.42,0.249,0.446,26.07,0.662,0.69,0.874,0.539,3.276,0.126,Mid attention,Scalable,rain,19.4,63.9
1958_128_Wales,1958,128,Wales,Hungary,B,tournament,Coca-Cola,win,3,1476,67.0,18.7,9.44,41.81,157.35,0.272,0.273,33.92,0.731,0.631,0.878,0.501,3.578,0.105,Low attention,Scalable,rain,23.1,67.3
1958_129_Wales,1958,129,Wales,Brazil,B,tournament,Coca-Cola,loss,0,1476,67.0,18.7,9.44,37.41,89.64,0.193,0.216,33.92,0.731,0.631,0.878,0.366,3.745,0.11,Low attention,Watchlist,clear,27.8,50.1
1958_130_Northern_Ireland,1958,130,Northern Ireland,France,B,tournament,Qatar Airways,loss,0,1543,66.3,29.3,14.28,44.01,99.72,0.266,0.389,21.11,0.427,0.682,0.667,0.341,3.462,0.164,Mid attention,Watchlist,clear,24.1,29.0
1958_131_Yugoslavia,1958,131,Yugoslavia,Germany,B,tournament,Qatar Airways,loss,0,1669,74.2,37.3,11.34,37.41,154.25,0.242,0.294,17.82,0.375,0.762,0.645,0.283,3.895,0.219,Low attention,Watchlist,cloudy,19.1,48.4
1958_132_Russia,1958,132,Russia,Sweden,B,tournament,Hyundai,loss,0,1676,72.7,49.8,18.23,39.61,164.74,0.247,0.494,26.07,0.662,0.69,0.874,0.457,3.678,0.141,Mid attention,Scalable,cloudy,30.4,40.5
1958_133_France,1958,133,France,Brazil,B,tournament,Qatar Airways,loss,0,1748,77.8,46.5,18.67,50.61,167.15,0.427,0.574,24.02,0.501,0.801,0.711,0.465,3.862,0.161,Mid attention,Scalable,hot,32.5,34.8
1958_134_Germany,1958,134,Germany,Sweden,B,tournament,Coca-Cola,loss,0,1798,81.3,65.9,22.15,44.01,110.72,0.292,0.601,29.19,0.711,0.859,0.907,0.523,3.663,0.125,Mid attention,Scalable,hot,26.0,85.6
1958_135_Germany,1958,135,Germany,France,B,tournament,Coca-Cola,loss,0,1798,81.3,65.9,22.15,55.01,147.0,0.406,0.684,29.19,0.711,0.859,0.907,0.575,3.584,0.123,High attention,Scalable,hot,28.8,62.4
1958_136_Brazil,1958,136,Brazil,Sweden,B,tournament,Adidas,win,3,1829,78.8,57.4,18.61,50.61,115.47,0.348,0.55,33.15,0.774,0.809,0.916,0.635,3.762,0.113,Mid attention,Premium,hot,30.5,64.1
1962_137_Bulgaria,1962,137,Bulgaria,Argentina,B,tournament,Hisense,loss,0,1502,65.2,28.9,10.5,38.87,84.07,0.232,0.251,33.88,0.911,0.675,0.918,0.447,3.717,0.11,Low attention,Scalable,windy,29.8,53.1
1962_138_Mexico,1962,138,Mexico,Brazil,B,tournament,Hyundai,loss,0,1612,72.1,37.6,18.89,41.07,87.61,0.273,0.487,28.5,0.701,0.712,0.897,0.473,3.743,0.131,Mid attention,Scalable,cloudy,26.7,55.2
1962_139_Switzerland,1962,139,Switzerland,Chile,B,tournament,Adidas,loss,0,1632,72.7,48.1,17.05,45.47,109.29,0.369,0.475,31.4,0.74,0.774,0.888,0.498,3.996,0.127,Mid attention,Scalable,clear,26.6,73.4
1962_140_Uruguay,1962,140,Uruguay,Colombia,B,tournament,Vivo,win,3,1684,74.8,44.8,20.58,43.27,92.55,0.357,0.547,19.75,0.435,0.797,0.741,0.52,3.18,0.161,Mid attention,Scalable,clear,26.1,57.5
1962_141_Spain,1962,141,Spain,Czechoslovakia,B,tournament,Budweiser,loss,0,1708,77.4,45.2,19.26,38.87,71.69,0.227,0.476,27.85,0.668,0.724,0.933,0.449,3.266,0.117,Mid attention,Scalable,clear,16.4,66.5
1962_142_Hungary,1962,142,Hungary,England,B,tournament,Adidas,win,3,1691,78.9,42.6,16.61,43.27,131.48,0.277,0.459,33.47,0.767,0.712,0.937,0.585,3.368,0.101,Mid attention,Scalable,clear,27.2,54.9
1962_143_Italy,1962,143,Italy,Germany,B,tournament,Visa,draw,1,1755,77.8,61.6,11.04,36.67,111.9,0.158,0.264,33.4,0.741,0.761,0.842,0.414,3.841,0.115,Low attention,Scalable,clear,14.9,52.5
1962_144_Yugoslavia,1962,144,Yugoslavia,Russia,B,tournament,Qatar Airways,loss,0,1669,74.2,37.3,11.34,41.07,188.95,0.324,0.332,17.82,0.375,0.762,0.645,0.312,3.778,0.212,Mid attention,Watchlist,windy,18.2,35.5
1962_145_England,1962,145,England,Argentina,B,tournament,McDonald's,win,3,1695,76.6,52.6,19.34,45.47,107.76,0.291,0.534,20.29,0.426,0.819,0.654,0.5,3.733,0.184,Mid attention,Scalable,clear,30.8,26.4
1962_146_Czechoslovakia,1962,146,Czechoslovakia,Brazil,B,tournament,Visa,draw,1,1636,72.1,45.6,14.05,36.67,113.85,0.207,0.344,31.09,0.706,0.715,0.89,0.441,3.731,0.12,Mid attention,Scalable,windy,28.0,53.8
1962_147_Italy,1962,147,Italy,Chile,B,tournament,Visa,loss,0,1755,77.8,61.6,11.04,41.07,128.1,0.26,0.298,33.4,0.741,0.761,0.842,0.412,3.933,0.118,Low attention,Scalable,rain,31.9,58.9
1962_148_Yugoslavia,1962,148,Yugoslavia,Uruguay,B,tournament,Qatar Airways,win,3,1669,74.2,37.3,11.34,45.47,121.02,0.318,0.329,17.82,0.375,0.762,0.645,0.41,3.444,0.193,Low attention,Scalable,cloudy,21.4,37.4
1962_149_Hungary,1962,149,Hungary,Bulgaria,B,tournament,Adidas,win,3,1691,78.9,42.6,16.61,52.07,183.28,0.466,0.536,33.47,0.767,0.712,0.937,0.648,3.422,0.102,Mid attention,Premium,rain,16.1,57.4
1962_150_Russia,1962,150,Russia,Colombia,B,tournament,Hyundai,draw,1,1676,72.7,49.8,18.23,54.27,192.68,0.472,0.596,26.07,0.662,0.69,0.874,0.57,3.369,0.129,Mid attention,Scalable,clear,21.6,58.9
1962_151_Switzerland,1962,151,Switzerland,Germany,B,tournament,Adidas,loss,0,1632,72.7,48.1,17.05,43.27,135.52,0.302,0.473,31.4,0.74,0.774,0.888,0.486,3.942,0.126,Mid attention,Scalable,cloudy,23.6,23.5
1962_152_Spain,1962,152,Spain,Mexico,B,tournament,Budweiser,win,3,1708,77.4,45.2,19.26,38.87,103.4,0.208,0.49,27.85,0.668,0.724,0.933,0.551,3.381,0.121,Mid attention,Scalable,clear,23.5,43.4
1962_153_Hungary,1962,153,Hungary,Argentina,B,tournament,Adidas,draw,1,1691,78.9,42.6,16.61,36.67,94.81,0.16,0.403,33.47,0.767,0.712,0.937,0.476,3.674,0.11,Mid attention,Scalable,windy,29.8,64.5
1962_154_Spain,1962,154,Spain,Brazil,B,tournament,Budweiser,loss,0,1708,77.4,45.2,19.26,43.27,84.31,0.26,0.509,27.85,0.668,0.724,0.933,0.467,3.711,0.133,Mid attention,Scalable,clear,20.8,64.2
1962_155_Germany,1962,155,Germany,Chile,B,tournament,Coca-Cola,win,3,1798,81.3,65.9,22.15,41.07,93.66,0.253,0.575,29.19,0.711,0.859,0.907,0.606,3.866,0.132,Mid attention,Scalable,clear,25.1,39.5
1962_156_Uruguay,1962,156,Uruguay,Russia,B,tournament,Vivo,loss,0,1684,74.8,44.8,20.58,43.27,103.89,0.334,0.552,19.75,0.435,0.797,0.741,0.418,3.705,0.188,Mid attention,Scalable,rain,17.1,60.5
1962_157_England,1962,157,England,Bulgaria,B,tournament,McDonald's,draw,1,1695,76.6,52.6,19.34,36.67,76.5,0.197,0.467,20.29,0.426,0.819,0.654,0.391,3.187,0.157,Mid attention,Scalable,cloudy,25.7,74.4
1962_158_Yugoslavia,1962,158,Yugoslavia,Colombia,B,tournament,Qatar Airways,win,3,1669,74.2,37.3,11.34,47.67,154.08,0.395,0.357,17.82,0.375,0.762,0.645,0.435,3.26,0.183,Mid attention,Scalable,cloudy,23.0,70.4
1962_159_Mexico,1962,159,Mexico,Czechoslovakia,B,tournament,Hyundai,win,3,1612,72.1,37.6,18.89,45.47,181.65,0.348,0.555,28.5,0.701,0.712,0.897,0.612,3.414,0.12,Mid attention,Scalable,cloudy,18.5,56.5
1962_160_Switzerland,1962,160,Switzerland,Italy,B,tournament,Adidas,loss,0,1632,72.7,48.1,17.05,43.27,95.89,0.248,0.455,31.4,0.74,0.774,0.888,0.469,3.325,0.106,Mid attention,Scalable,clear,21.6,50.5
1962_161_England,1962,161,England,Brazil,B,tournament,McDonald's,loss,0,1695,76.6,52.6,19.34,45.47,140.67,0.308,0.549,20.29,0.426,0.819,0.654,0.409,3.786,0.187,Mid attention,Scalable,rain,21.9,47.9
1962_162_Russia,1962,162,Russia,Chile,B,tournament,Hyundai,loss,0,1676,72.7,49.8,18.23,43.27,92.56,0.259,0.485,26.07,0.662,0.69,0.874,0.456,3.935,0.151,Mid attention,Scalable,clear,21.4,65.5
1962_163_Hungary,1962,163,Hungary,Czechoslovakia,B,tournament,Adidas,loss,0,1691,78.9,42.6,16.61,38.87,101.99,0.294,0.42,33.47,0.767,0.712,0.937,0.473,3.275,0.098,Mid attention,Scalable,clear,33.6,61.1
1962_164_Yugoslavia,1962,164,Yugoslavia,Germany,B,tournament,Qatar Airways,win,3,1669,74.2,37.3,11.34,38.87,91.55,0.206,0.276,17.82,0.375,0.762,0.645,0.37,3.885,0.218,Low attention,Watchlist,clear,22.4,68.1
1962_165_Brazil,1962,165,Brazil,Chile,B,tournament,Adidas,win,3,1829,78.8,57.4,18.61,49.87,168.67,0.425,0.569,33.15,0.774,0.809,0.916,0.656,4.039,0.122,Mid attention,Premium,clear,21.5,60.1
1962_166_Yugoslavia,1962,166,Yugoslavia,Czechoslovakia,B,tournament,Qatar Airways,loss,0,1669,74.2,37.3,11.34,45.47,107.45,0.288,0.323,17.82,0.375,0.762,0.645,0.302,3.358,0.188,Low attention,Watchlist,clear,10.4,71.1
1962_167_Yugoslavia,1962,167,Yugoslavia,Chile,B,tournament,Qatar Airways,loss,0,1669,74.2,37.3,11.34,38.87,147.45,0.29,0.3,17.82,0.375,0.762,0.645,0.294,3.976,0.223,Low attention,Watchlist,cloudy,17.6,59.5
1962_168_Czechoslovakia,1962,168,Czechoslovakia,Brazil,B,tournament,Visa,loss,0,1636,72.1,45.6,14.05,45.47,121.3,0.332,0.401,31.09,0.706,0.715,0.89,0.452,3.814,0.123,Mid attention,Scalable,clear,21.4,70.6
1966_169_Uruguay,1966,169,Uruguay,England,B,tournament,Vivo,draw,1,1684,74.8,44.8,20.58,38.12,90.82,0.215,0.515,19.75,0.435,0.797,0.741,0.416,3.34,0.169,Mid attention,Scalable,clear,18.9,71.9
1966_170_Bulgaria,1966,170,Bulgaria,Brazil,B,tournament,Hisense,loss,0,1502,65.2,28.9,10.5,42.52,85.55,0.264,0.274,33.88,0.911,0.675,0.918,0.461,3.76,0.111,Low attention,Scalable,cloudy,31.3,45.1
1966_171_Switzerland,1966,171,Switzerland,Germany,B,tournament,Adidas,loss,0,1632,72.7,48.1,17.05,49.12,150.68,0.364,0.515,31.4,0.74,0.774,0.888,0.513,4.018,0.128,Mid attention,Scalable,clear,22.0,29.1
1966_172_Russia,1966,172,Russia,North Korea,B,tournament,Hyundai,win,3,1676,72.7,49.8,18.23,44.72,164.2,0.354,0.525,26.07,0.662,0.69,0.874,0.588,3.287,0.126,Mid attention,Scalable,rain,30.7,82.7
1966_173_Spain,1966,173,Spain,Argentina,B,tournament,Budweiser,loss,0,1708,77.4,45.2,19.26,44.72,137.96,0.312,0.541,27.85,0.668,0.724,0.933,0.489,3.799,0.136,Mid attention,Scalable,windy,23.4,62.1
1966_174_Italy,1966,174,Italy,Chile,B,tournament,Visa,win,3,1755,77.8,61.6,11.04,42.52,227.43,0.324,0.35,33.4,0.741,0.761,0.842,0.543,3.942,0.118,Mid attention,Scalable,cloudy,23.2,30.6
1966_175_Mexico,1966,175,Mexico,France,B,tournament,Hyundai,draw,1,1612,72.1,37.6,18.89,42.52,181.33,0.293,0.537,28.5,0.701,0.712,0.897,0.528,3.526,0.124,Mid attention,Scalable,hot,22.5,46.6
1966_176_Portugal,1966,176,Portugal,Hungary,B,tournament,Mengniu,win,3,1702,76.8,47.1,14.4,46.92,123.02,0.344,0.42,17.76,0.359,0.8,0.643,0.443,3.531,0.199,Mid attention,Scalable,clear,23.0,70.3
1966_177_Hungary,1966,177,Hungary,Brazil,B,tournament,Adidas,win,3,1691,78.9,42.6,16.61,46.92,122.66,0.382,0.478,33.47,0.767,0.712,0.937,0.611,3.788,0.113,Mid attention,Scalable,clear,33.3,53.5
1966_178_North_Korea,1966,178,North Korea,Chile,B,tournament,Adidas,draw,1,1482,66.9,26.9,8.79,42.52,138.59,0.304,0.252,26.45,0.659,0.656,0.915,0.408,3.957,0.15,Low attention,Scalable,rain,9.1,49.8
1966_179_Uruguay,1966,179,Uruguay,France,B,tournament,Vivo,win,3,1684,74.8,44.8,20.58,44.72,101.07,0.297,0.56,19.75,0.435,0.797,0.741,0.514,3.477,0.176,Mid attention,Scalable,rain,11.0,80.4
1966_180_Switzerland,1966,180,Switzerland,Spain,B,tournament,Adidas,loss,0,1632,72.7,48.1,17.05,44.72,177.15,0.358,0.5,31.4,0.74,0.774,0.888,0.506,3.792,0.121,Mid attention,Scalable,hot,19.7,41.2
1966_181_Germany,1966,181,Germany,Argentina,B,tournament,Coca-Cola,draw,1,1798,81.3,65.9,22.15,38.12,120.54,0.275,0.569,29.19,0.711,0.859,0.907,0.541,3.646,0.125,Mid attention,Scalable,clear,23.1,45.2
1966_182_Portugal,1966,182,Portugal,Bulgaria,B,tournament,Mengniu,win,3,1702,76.8,47.1,14.4,44.72,137.31,0.33,0.413,17.76,0.359,0.8,0.643,0.438,3.289,0.185,Mid attention,Scalable,rain,27.1,61.4
1966_183_Mexico,1966,183,Mexico,England,B,tournament,Hyundai,loss,0,1612,72.1,37.6,18.89,42.52,147.28,0.294,0.522,28.5,0.701,0.712,0.897,0.49,3.471,0.122,Mid attention,Scalable,clear,25.8,64.2
1966_184_Russia,1966,184,Russia,Italy,B,tournament,Hyundai,win,3,1676,72.7,49.8,18.23,40.33,186.7,0.337,0.508,26.07,0.662,0.69,0.874,0.579,3.385,0.13,Mid attention,Scalable,clear,20.7,65.9
1966_185_Switzerland,1966,185,Switzerland,Argentina,B,tournament,Adidas,loss,0,1632,72.7,48.1,17.05,42.52,127.47,0.305,0.465,31.4,0.74,0.774,0.888,0.483,3.782,0.12,Mid attention,Scalable,clear,29.1,72.6
1966_186_Portugal,1966,186,Portugal,Brazil,B,tournament,Mengniu,win,3,1702,76.8,47.1,14.4,46.92,129.9,0.386,0.423,17.76,0.359,0.8,0.643,0.452,3.79,0.213,Mid attention,Scalable,windy,29.2,61.2
1966_187_North_Korea,1966,187,North Korea,Italy,B,tournament,Adidas,win,3,1482,66.9,26.9,8.79,40.33,175.83,0.305,0.254,26.45,0.659,0.656,0.915,0.475,3.453,0.131,Low attention,Scalable,clear,24.1,65.8
1966_188_Uruguay,1966,188,Uruguay,Mexico,B,tournament,Vivo,draw,1,1684,74.8,44.8,20.58,38.12,142.83,0.22,0.537,19.75,0.435,0.797,0.741,0.425,3.456,0.175,Mid attention,Scalable,hot,28.8,53.9
1966_189_Hungary,1966,189,Hungary,Bulgaria,B,tournament,Adidas,win,3,1691,78.9,42.6,16.61,46.92,122.56,0.301,0.478,33.47,0.767,0.712,0.937,0.597,3.325,0.099,Mid attention,Scalable,cloudy,24.6,59.0
1966_190_Russia,1966,190,Russia,Chile,B,tournament,Hyundai,win,3,1676,72.7,49.8,18.23,44.72,127.98,0.363,0.509,26.07,0.662,0.69,0.874,0.584,3.909,0.15,Mid attention,Scalable,rain,19.6,59.7
1966_191_France,1966,191,France,England,B,tournament,Qatar Airways,loss,0,1748,77.8,46.5,18.67,42.52,128.34,0.341,0.508,24.02,0.501,0.801,0.711,0.424,3.443,0.143,Mid attention,Scalable,rain,27.2,61.4
1966_192_Spain,1966,192,Spain,Germany,B,tournament,Budweiser,loss,0,1708,77.4,45.2,19.26,44.72,141.42,0.322,0.542,27.85,0.668,0.724,0.933,0.491,3.984,0.143,Mid attention,Scalable,hot,23.7,70.4
1966_193_Argentina,1966,193,Argentina,England,B,tournament,Hyundai,loss,0,1753,76.8,58.0,19.5,40.33,78.83,0.226,0.495,30.74,0.75,0.813,0.936,0.484,3.329,0.108,Mid attention,Scalable,clear,23.0,66.9
1966_194_Uruguay,1966,194,Uruguay,Germany,B,tournament,Vivo,loss,0,1684,74.8,44.8,20.58,46.92,87.06,0.356,0.567,19.75,0.435,0.797,0.741,0.427,3.937,0.199,Mid attention,Scalable,clear,31.8,58.7
1966_195_Russia,1966,195,Russia,Hungary,B,tournament,Hyundai,win,3,1676,72.7,49.8,18.23,44.72,99.68,0.269,0.497,26.07,0.662,0.69,0.874,0.562,3.511,0.135,Mid attention,Scalable,cloudy,8.3,45.1
1966_196_Portugal,1966,196,Portugal,North Korea,B,tournament,Mengniu,win,3,1702,76.8,47.1,14.4,55.72,121.54,0.413,0.473,17.76,0.359,0.8,0.643,0.476,3.325,0.187,Mid attention,Scalable,clear,14.5,59.1
1966_197_Russia,1966,197,Russia,Germany,B,tournament,Hyundai,loss,0,1676,72.7,49.8,18.23,44.72,106.71,0.322,0.5,26.07,0.662,0.69,0.874,0.473,3.948,0.151,Mid attention,Scalable,clear,15.9,57.6
1966_198_Portugal,1966,198,Portugal,England,B,tournament,Mengniu,loss,0,1702,76.8,47.1,14.4,44.72,152.65,0.323,0.419,17.76,0.359,0.8,0.643,0.339,3.455,0.195,Mid attention,Watchlist,clear,20.8,61.1
1966_199_Russia,1966,199,Russia,Portugal,B,tournament,Hyundai,loss,0,1676,72.7,49.8,18.23,44.72,121.89,0.314,0.507,26.07,0.662,0.69,0.874,0.474,3.23,0.124,Mid attention,Scalable,clear,21.5,93.3
1966_200_Germany,1966,200,Germany,England,B,tournament,Coca-Cola,loss,0,1798,81.3,65.9,22.15,51.32,154.95,0.405,0.665,29.19,0.711,0.859,0.907,0.567,3.486,0.119,High attention,Scalable,clear,14.0,49.6
1970_201_Russia,1970,201,Russia,Mexico,B,tournament,Hyundai,draw,1,1676,72.7,49.8,18.23,39.58,80.28,0.238,0.457,26.07,0.662,0.69,0.874,0.475,3.445,0.132,Mid attention,Scalable,clear,17.1,64.8
1970_202_Peru,1970,202,Peru,Bulgaria,B,tournament,Hisense,win,3,1576,66.6,39.7,14.92,50.58,127.01,0.422,0.458,33.45,0.901,0.647,0.931,0.656,3.338,0.1,Mid attention,Premium,hot,17.8,75.1
1970_203_Romania,1970,203,Romania,England,B,tournament,Qatar Airways,loss,0,1634,73.6,37.4,11.0,41.78,140.73,0.296,0.306,19.84,0.41,0.75,0.711,0.309,3.399,0.171,Low attention,Watchlist,clear,37.7,59.6
1970_204_Uruguay,1970,204,Uruguay,Israel,B,tournament,Vivo,win,3,1684,74.8,44.8,20.58,43.98,148.46,0.341,0.576,19.75,0.435,0.797,0.741,0.528,2.895,0.147,Mid attention,Scalable,windy,33.8,95.4
1970_205_El_Salvador,1970,205,El Salvador,Belgium,B,tournament,Budweiser,loss,0,1404,61.9,14.8,7.67,46.18,107.73,0.265,0.231,33.75,0.727,0.582,0.92,0.383,3.742,0.111,Low attention,Scalable,windy,20.5,52.0
1970_206_Czechoslovakia,1970,206,Czechoslovakia,Brazil,B,tournament,Visa,loss,0,1636,72.1,45.6,14.05,50.58,151.23,0.398,0.445,31.09,0.706,0.715,0.89,0.481,3.878,0.125,Mid attention,Scalable,clear,20.8,63.2
1970_207_Morocco,1970,207,Morocco,Germany,B,tournament,Mengniu,loss,0,1552,69.2,34.3,12.67,46.18,244.26,0.387,0.422,19.44,0.364,0.668,0.598,0.354,4.11,0.211,Mid attention,Watchlist,rain,16.1,45.2
1970_208_Sweden,1970,208,Sweden,Italy,B,tournament,Budweiser,loss,0,1654,74.4,39.2,19.34,41.78,118.81,0.245,0.517,26.29,0.641,0.705,0.91,0.458,3.345,0.127,Mid attention,Scalable,cloudy,11.6,52.4
1970_209_Russia,1970,209,Russia,Belgium,B,tournament,Hyundai,win,3,1676,72.7,49.8,18.23,50.58,119.04,0.354,0.541,26.07,0.662,0.69,0.874,0.594,3.66,0.14,Mid attention,Scalable,rain,22.3,62.0
1970_210_Romania,1970,210,Romania,Czechoslovakia,B,tournament,Qatar Airways,win,3,1634,73.6,37.4,11.0,46.18,125.7,0.324,0.327,19.84,0.41,0.75,0.711,0.422,3.382,0.17,Low attention,Scalable,clear,17.0,71.5
1970_211_Uruguay,1970,211,Uruguay,Italy,B,tournament,Vivo,draw,1,1684,74.8,44.8,20.58,39.58,116.06,0.277,0.535,19.75,0.435,0.797,0.741,0.434,3.297,0.167,Mid attention,Scalable,clear,22.5,63.1
1970_212_Peru,1970,212,Peru,Morocco,B,tournament,Hisense,win,3,1576,66.6,39.7,14.92,46.18,126.5,0.297,0.43,33.45,0.901,0.647,0.931,0.623,2.985,0.089,Mid attention,Premium,clear,13.4,78.1
1970_213_England,1970,213,England,Brazil,B,tournament,McDonald's,loss,0,1695,76.6,52.6,19.34,41.78,118.35,0.279,0.516,20.29,0.426,0.819,0.654,0.391,3.774,0.186,Mid attention,Scalable,cloudy,18.4,56.5
1970_214_Germany,1970,214,Germany,Bulgaria,B,tournament,Coca-Cola,win,3,1798,81.3,65.9,22.15,54.98,104.88,0.405,0.666,29.19,0.711,0.859,0.907,0.667,3.313,0.113,High attention,Premium,windy,23.9,52.7
1970_215_Sweden,1970,215,Sweden,Israel,B,tournament,Budweiser,draw,1,1654,74.4,39.2,19.34,43.98,95.99,0.28,0.52,26.29,0.641,0.705,0.91,0.499,2.844,0.108,Mid attention,Scalable,rain,25.2,96.0
1970_216_El_Salvador,1970,216,El Salvador,Mexico,B,tournament,Budweiser,loss,0,1404,61.9,14.8,7.67,48.38,132.59,0.389,0.255,33.75,0.727,0.582,0.92,0.414,3.661,0.108,Low attention,Scalable,rain,25.5,64.3
1970_217_Romania,1970,217,Romania,Brazil,B,tournament,Qatar Airways,loss,0,1634,73.6,37.4,11.0,50.58,138.0,0.405,0.359,19.84,0.41,0.75,0.711,0.349,3.841,0.194,Mid attention,Watchlist,windy,15.1,46.5
1970_218_Russia,1970,218,Russia,El Salvador,B,tournament,Hyundai,win,3,1676,72.7,49.8,18.23,43.98,107.25,0.333,0.496,26.07,0.662,0.69,0.874,0.573,2.861,0.11,Mid attention,Scalable,rain,28.1,46.9
1970_219_Peru,1970,219,Peru,Germany,B,tournament,Hisense,loss,0,1576,66.6,39.7,14.92,48.38,131.57,0.357,0.446,33.45,0.901,0.647,0.931,0.54,4.039,0.121,Mid attention,Scalable,clear,18.2,42.9
1970_220_Uruguay,1970,220,Uruguay,Sweden,B,tournament,Vivo,loss,0,1684,74.8,44.8,20.58,41.78,121.45,0.261,0.55,19.75,0.435,0.797,0.741,0.404,3.617,0.183,Mid attention,Scalable,hot,26.8,73.0
1970_221_Morocco,1970,221,Morocco,Bulgaria,B,tournament,Mengniu,draw,1,1552,69.2,34.3,12.67,43.98,161.22,0.325,0.373,19.44,0.364,0.668,0.598,0.357,3.389,0.174,Mid attention,Watchlist,clear,22.9,52.2
1970_222_England,1970,222,England,Czechoslovakia,B,tournament,McDonald's,win,3,1695,76.6,52.6,19.34,41.78,116.12,0.284,0.515,20.29,0.426,0.819,0.654,0.492,3.325,0.164,Mid attention,Scalable,clear,14.7,60.0
1970_223_Italy,1970,223,Italy,Israel,B,tournament,Visa,draw,1,1755,77.8,61.6,11.04,39.58,126.48,0.264,0.288,33.4,0.741,0.761,0.842,0.442,2.811,0.084,Low attention,Scalable,cloudy,21.1,57.0
1970_224_Belgium,1970,224,Belgium,Mexico,B,tournament,Visa,loss,0,1674,71.5,40.4,23.19,41.78,102.59,0.238,0.611,26.85,0.655,0.72,0.914,0.498,3.489,0.13,Mid attention,Scalable,windy,25.2,69.7
1970_225_Peru,1970,225,Peru,Brazil,B,tournament,Hisense,loss,0,1576,66.6,39.7,14.92,52.78,177.03,0.443,0.493,33.45,0.901,0.647,0.931,0.573,3.949,0.118,Mid attention,Scalable,clear,26.7,44.5
1970_226_Germany,1970,226,Germany,England,B,tournament,Coca-Cola,win,3,1798,81.3,65.9,22.15,50.58,160.57,0.411,0.663,29.19,0.711,0.859,0.907,0.668,3.39,0.116,High attention,Premium,cloudy,22.2,40.8
1970_227_Italy,1970,227,Italy,Mexico,B,tournament,Visa,win,3,1755,77.8,61.6,11.04,50.58,184.19,0.489,0.38,33.4,0.741,0.761,0.842,0.585,3.635,0.109,Mid attention,Scalable,clear,32.2,61.6
1970_228_Uruguay,1970,228,Uruguay,Russia,B,tournament,Vivo,win,3,1684,74.8,44.8,20.58,41.78,145.79,0.348,0.561,19.75,0.435,0.797,0.741,0.524,3.76,0.19,Mid attention,Scalable,clear,29.0,67.6
1970_229_Uruguay,1970,229,Uruguay,Brazil,B,tournament,Vivo,loss,0,1684,74.8,44.8,20.58,48.38,163.03,0.358,0.609,19.75,0.435,0.797,0.741,0.444,3.862,0.196,Mid attention,Scalable,clear,21.5,63.3
1970_230_Italy,1970,230,Italy,Germany,B,tournament,Visa,win,3,1755,77.8,61.6,11.04,54.98,152.84,0.442,0.394,33.4,0.741,0.761,0.842,0.581,4.034,0.121,Mid attention,Scalable,rain,27.5,45.0
1970_231_Uruguay,1970,231,Uruguay,Germany,B,tournament,Vivo,loss,0,1684,74.8,44.8,20.58,41.78,127.87,0.245,0.553,19.75,0.435,0.797,0.741,0.402,3.917,0.198,Mid attention,Scalable,hot,34.6,68.8
1970_232_Italy,1970,232,Italy,Brazil,B,tournament,Visa,loss,0,1755,77.8,61.6,11.04,50.58,194.68,0.411,0.385,33.4,0.741,0.761,0.842,0.472,3.887,0.116,Mid attention,Scalable,clear,34.8,46.1
1974_233_Yugoslavia,1974,233,Yugoslavia,Brazil,B,tournament,Qatar Airways,draw,1,1669,74.2,37.3,11.34,41.04,97.71,0.265,0.292,17.82,0.375,0.762,0.645,0.32,3.726,0.209,Low attention,Watchlist,clear,15.6,49.7
1974_234_Scotland,1974,234,Scotland,DR Congo,B,tournament,Budweiser,win,3,1529,67.9,31.6,17.66,45.44,108.9,0.347,0.49,26.35,0.637,0.686,0.905,0.565,2.767,0.105,Mid attention,Scalable,clear,17.4,42.9
1974_235_Australia,1974,235,Australia,German DR,B,tournament,Hyundai,loss,0,1539,69.8,32.1,7.37,45.44,136.62,0.311,0.231,29.32,0.714,0.705,0.903,0.387,3.297,0.112,Low attention,Scalable,clear,31.9,78.8
1974_236_Chile,1974,236,Chile,Germany,B,tournament,Hisense,loss,0,1622,72.9,38.6,16.65,43.24,138.8,0.29,0.463,27.36,0.824,0.681,0.911,0.509,4.024,0.147,Mid attention,Scalable,cloudy,16.7,68.1
1974_237_Haiti,1974,237,Haiti,Italy,B,tournament,Coca-Cola,loss,0,1388,62.3,12.0,6.44,49.84,113.08,0.307,0.224,32.91,0.712,0.561,0.904,0.382,3.498,0.106,Low attention,Scalable,rain,15.1,67.7
1974_238_Argentina,1974,238,Argentina,Poland,B,tournament,Hyundai,loss,0,1753,76.8,58.0,19.5,52.04,145.63,0.407,0.595,30.74,0.75,0.813,0.936,0.555,3.6,0.117,Mid attention,Scalable,cloudy,20.1,78.0
