text_id,source,domain,narrative_topic,sentiment_score,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,text_svd_11,text_svd_12,text_svd_13,text_svd_14,text_svd_15,text_svd_16,text_svd_17,text_svd_18,text_svd_19,text_svd_20,text_svd_21,text_svd_22,text_svd_23,text_svd_24,text_x,text_y
2554,real_text_window,github.com,windowed_real_text,0.241,0.141105,0.504875,0.740575,0.688593,0.378566,0.652141,0.347175,0.061436,0.383221,0.858306,0.683891,0.235204,0.555182,0.586855,0.499834,0.722653,0.565273,0.518542,0.597142,0.859365,0.464079,0.605303,0.699133,0.596267,0.141105,0.504875
2555,real_text_window,github.com,windowed_real_text,0.294,0.061652,0.449042,0.709618,0.923197,0.261815,0.477505,0.262148,0.250369,0.406719,0.748247,0.71621,0.235608,0.744222,0.39796,0.515989,0.414224,0.559004,0.339163,0.465448,0.750292,0.701851,0.710069,0.614411,0.588777,0.061652,0.449042
2556,real_text_window,github.com,windowed_real_text,0.244,0.082756,0.533535,0.690853,0.81322,0.518159,0.466721,0.446484,0.513718,0.3657,0.795565,0.663429,0.276489,0.673411,0.508301,0.615662,0.083992,0.373199,0.422762,0.738342,0.578945,0.334864,0.429601,0.399706,0.399763,0.082756,0.533535
2557,real_text_window,github.com,windowed_real_text,0.246,0.159306,0.464251,0.647651,0.856836,0.355319,0.539673,0.40788,0.173292,0.312512,0.854306,0.552186,0.338384,0.483381,0.55564,0.455737,0.526955,0.430912,0.790437,0.894391,0.470652,0.291441,0.210324,0.566576,0.274771,0.159306,0.464251
2558,real_text_window,github.com,windowed_real_text,0.299,0.077726,0.499319,0.622772,0.814474,0.329748,0.538721,0.416709,0.199131,0.408764,0.826111,0.635364,0.395464,0.593045,0.477325,0.511995,0.489072,0.479298,0.509397,0.597459,0.636542,0.38477,0.362734,0.505738,0.518954,0.077726,0.499319
2559,real_text_window,github.com,windowed_real_text,0.246,0.048903,0.476807,0.702597,0.894525,0.268401,0.450736,0.331984,0.41281,0.358861,0.742628,0.523651,0.442859,0.435935,0.27392,0.618648,0.325961,0.526392,0.64463,0.783151,0.62405,0.321481,0.643036,0.46605,0.499869,0.048903,0.476807
2560,real_text_window,github.com,windowed_real_text,0.123,0.086324,0.491516,0.925504,0.315618,0.192343,0.689465,0.368735,0.466088,0.542632,0.597823,0.482621,0.674839,0.594409,0.342576,0.55893,0.758174,0.440495,0.345481,0.379795,0.471568,0.608358,0.528732,0.613063,0.379909,0.086324,0.491516
2561,real_text_window,github.com,windowed_real_text,0.3,0.029402,0.459961,0.817999,0.537786,0.256202,0.568077,0.334201,0.481593,0.493403,0.565414,0.552401,0.69369,0.480414,0.431612,0.634744,0.586889,0.553621,0.609773,0.437571,0.400384,0.587186,0.766057,0.622778,0.504511,0.029402,0.459961
2562,real_text_window,github.com,windowed_real_text,0.124,0.118575,0.503411,0.754406,0.717907,0.304855,0.672239,0.470032,0.40461,0.45134,0.378777,0.400907,0.865367,0.581933,0.471515,0.594719,0.412265,0.529754,0.669077,0.663013,0.647177,0.577339,0.670616,0.530236,0.50269,0.118575,0.503411
2563,real_text_window,github.com,windowed_real_text,0.246,0.149132,0.441266,0.78332,0.642722,0.302586,0.576861,0.40851,0.387244,0.388336,0.669777,0.527911,0.615621,0.613622,0.414736,0.433444,0.496641,0.435253,0.522992,0.597318,0.274618,0.564246,0.901705,0.381547,0.714677,0.149132,0.441266
2564,real_text_window,github.com,windowed_real_text,0.3,0.026423,0.457179,0.762054,0.746443,0.354157,0.631283,0.351994,0.292287,0.357171,0.469113,0.59246,0.583377,0.662499,0.302277,0.665183,0.641142,0.431282,0.608489,0.54043,0.364843,0.449432,0.756401,0.628981,0.622461,0.026423,0.457179
2565,real_text_window,github.com,windowed_real_text,0.244,0.112249,0.510243,0.685168,0.872557,0.468355,0.347662,0.053634,0.463671,0.800715,0.626416,0.571372,0.633575,0.528093,0.34828,0.284266,0.79436,0.468834,0.364161,0.125826,0.659404,0.499077,0.51872,0.673066,0.446025,0.112249,0.510243
2566,real_text_window,github.com,windowed_real_text,0.122,0.107618,0.52445,0.636636,0.919683,0.243034,0.522822,0.270542,0.569195,0.420509,0.380547,0.460648,0.621612,0.752625,0.561968,0.500197,0.703624,0.295965,0.44343,0.776815,0.239269,0.584203,0.643372,0.784823,0.488752,0.107618,0.52445
2567,real_text_window,github.com,windowed_real_text,0.299,0.055152,0.410313,0.666668,0.896452,0.313239,0.507247,0.367583,0.29608,0.587687,0.569484,0.631996,0.531942,0.645175,0.550204,0.627175,0.580989,0.500316,0.536028,0.440326,0.382708,0.4373,0.719109,0.562095,0.514729,0.055152,0.410313
2568,real_text_window,github.com,windowed_real_text,0.244,0.091749,0.472441,0.65355,0.915912,0.298324,0.547506,0.244588,0.40238,0.454845,0.480907,0.557306,0.541937,0.610853,0.553621,0.554707,0.759781,0.385614,0.471984,0.523523,0.202813,0.595697,0.710624,0.630895,0.612593,0.091749,0.472441
2569,real_text_window,github.com,windowed_real_text,0.243,0.103181,0.470089,0.652854,0.927316,0.189237,0.437771,0.149396,0.649281,0.41729,0.466862,0.38931,0.536494,0.613387,0.494548,0.587361,0.639133,0.549225,0.646551,0.424685,0.435803,0.490646,0.799966,0.467556,0.595699,0.103181,0.470089
2570,real_text_window,github.com,windowed_real_text,0.0,0.044035,0.495401,0.7417,0.68212,0.304752,0.421925,0.28514,0.743394,0.738887,0.588262,0.466351,0.712954,0.867797,0.43026,0.490343,0.511793,0.275715,0.393912,0.440749,0.617752,0.517494,0.435375,0.654298,0.494237,0.044035,0.495401
2571,real_text_window,github.com,windowed_real_text,0.244,0.086355,0.487767,0.735582,0.7535,0.215094,0.487722,0.307433,0.417944,0.674088,0.663148,0.732225,0.685587,0.719358,0.352868,0.692168,0.545018,0.324097,0.397843,0.421572,0.439825,0.537229,0.499448,0.383021,0.424197,0.086355,0.487767
2572,real_text_window,github.com,windowed_real_text,0.123,0.090467,0.482439,0.677962,0.869286,0.200888,0.479912,0.348654,0.59719,0.598727,0.62652,0.581347,0.571928,0.746397,0.399186,0.669977,0.609078,0.304035,0.380976,0.484957,0.474633,0.604976,0.67232,0.67241,0.568447,0.090467,0.482439
2573,real_text_window,github.com,windowed_real_text,0.2,0.091,0.461002,0.696025,0.858303,0.237542,0.571773,0.458722,0.463889,0.790637,0.617558,0.629683,0.57616,0.638174,0.354821,0.70954,0.703542,0.253111,0.328116,0.543979,0.476223,0.594837,0.614172,0.566334,0.450626,0.091,0.461002
2574,real_text_window,github.com,windowed_real_text,0.124,0.108964,0.50707,0.717041,0.90682,0.200152,0.50573,0.259042,0.52672,0.569568,0.399076,0.643604,0.759166,0.532998,0.303107,0.620432,0.25521,0.370305,0.252837,0.687394,0.805537,0.622505,0.430542,0.5169,0.408013,0.108964,0.50707
2575,real_text_window,github.com,windowed_real_text,0.244,0.134257,0.438628,0.72081,0.867237,0.205476,0.341739,0.16063,0.506886,0.771628,0.601478,0.76861,0.751217,0.707426,0.127119,0.582671,0.555843,0.389868,0.41057,0.534139,0.478592,0.529764,0.694118,0.561214,0.546234,0.134257,0.438628
2576,real_text_window,github.com,windowed_real_text,0.1,0.058442,0.498534,0.654319,0.874683,0.239469,0.685596,0.594776,0.580713,0.551765,0.384499,0.384155,0.36773,0.694756,0.542062,0.476798,0.610896,0.379939,0.434996,0.513276,0.312614,0.591483,0.446136,0.484364,0.439406,0.058442,0.498534
2577,real_text_window,github.com,windowed_real_text,0.123,0.166984,0.5122,0.661557,0.874632,0.285399,0.765375,0.583972,0.427688,0.586549,0.469783,0.427038,0.51757,0.692598,0.811167,0.665109,0.632747,0.316564,0.496634,0.455706,0.578748,0.512542,0.585855,0.423797,0.577574,0.166984,0.5122
2578,real_text_window,github.com,windowed_real_text,0.124,0.125849,0.55121,0.709622,0.828317,0.271451,0.623804,0.70707,0.399551,0.523657,0.639109,0.420802,0.432343,0.672143,0.547261,0.410658,0.455174,0.382968,0.408989,0.498296,0.416358,0.542574,0.747764,0.374864,0.649896,0.125849,0.55121
2579,real_text_window,github.com,windowed_real_text,0.198,0.111977,0.476044,0.648785,0.839952,0.245654,0.659354,0.581772,0.610382,0.44667,0.543708,0.530795,0.519722,0.669709,0.596815,0.595536,0.584007,0.519095,0.36216,0.555446,0.38893,0.526761,0.591944,0.536066,0.487518,0.111977,0.476044
2580,real_text_window,github.com,windowed_real_text,0.246,0.170204,0.503901,0.681562,0.815922,0.287648,0.73913,0.585018,0.349987,0.754669,0.522112,0.553543,0.453383,0.452532,0.648739,0.595974,0.694175,0.461858,0.420788,0.319856,0.477572,0.422721,0.468251,0.37299,0.329231,0.170204,0.503901
2581,real_text_window,github.com,windowed_real_text,0.246,0.1198,0.50879,0.704217,0.855231,0.238467,0.589557,0.482475,0.441748,0.573272,0.482851,0.646261,0.55897,0.626114,0.406039,0.581989,0.215026,0.578988,0.467085,0.539705,0.394184,0.627595,0.558076,0.26711,0.468868,0.1198,0.50879
2582,real_text_window,github.com,windowed_real_text,0.3,0.059447,0.484171,0.739473,0.773421,0.269982,0.578398,0.430668,0.43123,0.594975,0.403072,0.622231,0.598824,0.721492,0.551115,0.532937,0.449966,0.508531,0.539413,0.524743,0.23814,0.487381,0.561692,0.596732,0.484175,0.059447,0.484171
2583,real_text_window,github.com,windowed_real_text,0.244,0.128009,0.557192,0.76799,0.621476,0.259744,0.673857,0.559147,0.599456,0.479282,0.410536,0.551892,0.302082,0.542166,0.314446,0.446729,0.575148,0.588554,0.463181,0.491329,0.281472,0.581207,0.691439,0.335861,0.532262,0.128009,0.557192
2584,real_text_window,github.com,windowed_real_text,0.246,0.125113,0.393384,0.71724,0.713859,0.210032,0.559978,0.463834,0.528923,0.435096,0.53923,0.403682,0.40915,0.275276,0.571085,0.41294,0.505078,0.292711,0.509316,0.666995,0.169333,0.615921,0.53915,0.515337,0.527515,0.125113,0.393384
2585,real_text_window,github.com,windowed_real_text,0.2,0.027242,0.456932,0.577763,0.678957,0.277493,0.676379,0.432192,0.444257,0.353529,0.290884,0.428837,0.427788,0.631693,0.529492,0.520857,0.700781,0.311637,0.460561,0.479326,0.311137,0.606727,0.55103,0.538259,0.694044,0.027242,0.456932
2586,real_text_window,github.com,windowed_real_text,0.244,0.165012,0.515995,0.736253,0.718839,0.228202,0.665345,0.382919,0.588431,0.46994,0.489059,0.40254,0.403015,0.452921,0.511344,0.648914,0.634182,0.453272,0.596865,0.397782,0.440947,0.496341,0.75308,0.527018,0.520482,0.165012,0.515995
2587,real_text_window,github.com,windowed_real_text,0.244,0.165534,0.527296,0.904435,0.326352,0.226594,0.697161,0.323143,0.436684,0.685505,0.369915,0.597005,0.724123,0.251654,0.32563,0.39615,0.598651,0.551289,0.46729,0.539219,0.62807,0.577309,0.442643,0.397781,0.312745,0.165534,0.527296
2588,real_text_window,github.com,windowed_real_text,0.198,0.085103,0.49272,0.658521,0.370314,0.202168,0.629559,0.429145,0.48303,0.320089,0.549005,0.414065,0.463753,0.531898,0.343941,0.350638,0.49129,0.338731,0.482459,0.457194,0.29928,0.609191,0.62962,0.552006,0.295385,0.085103,0.49272
2589,real_text_window,github.com,windowed_real_text,0.244,0.070538,0.48264,0.85346,0.435791,0.254468,0.722091,0.468469,0.396892,0.352829,0.38929,0.474944,0.549158,0.431607,0.401202,0.396742,0.433487,0.464307,0.447088,0.585267,0.415449,0.54197,0.754946,0.466847,0.557665,0.070538,0.48264
2590,real_text_window,github.com,windowed_real_text,0.246,0.075869,0.489579,0.776811,0.636273,0.302073,0.757388,0.573216,0.354249,0.724918,0.417332,0.650444,0.485148,0.509279,0.536118,0.688942,0.819424,0.428818,0.31308,0.473876,0.349631,0.438624,0.663911,0.573457,0.547887,0.075869,0.489579
2591,real_text_window,github.com,windowed_real_text,0.299,0.028858,0.445926,0.494233,0.794265,0.252943,0.587933,0.466307,0.395914,0.632022,0.452066,0.46956,0.494965,0.507316,0.477065,0.611484,0.4169,0.553443,0.681299,0.411326,0.424854,0.566293,0.81862,0.501945,0.365833,0.028858,0.445926
2592,real_text_window,github.com,windowed_real_text,0.124,0.094585,0.45254,0.685329,0.87433,0.315995,0.674773,0.547318,0.383279,0.510455,0.442595,0.418635,0.496779,0.768416,0.294379,0.590874,0.572246,0.450778,0.709803,0.671036,0.545837,0.418724,0.548699,0.476967,0.495824,0.094585,0.45254
2593,real_text_window,github.com,windowed_real_text,0.124,0.119151,0.521787,0.697542,0.855941,0.246548,0.61054,0.558119,0.419686,0.762372,0.625097,0.54024,0.733218,0.481628,0.348086,0.474356,0.543171,0.382672,0.30772,0.719428,0.429968,0.492462,0.793007,0.594787,0.564415,0.119151,0.521787
2594,real_text_window,github.com,windowed_real_text,0.296,0.049236,0.511223,0.812821,0.61111,0.521427,0.640724,0.273317,0.378003,0.277168,0.20751,0.627983,0.644173,0.641608,0.345369,0.484668,0.543452,0.336453,0.391311,0.379379,0.382742,0.438274,0.480093,0.608589,0.375185,0.049236,0.511223
2595,real_text_window,github.com,windowed_real_text,0.243,0.159631,0.497353,0.710583,0.9209,0.344437,0.600076,0.482538,0.112561,0.355411,0.615822,0.504554,0.649461,0.460587,0.425024,0.375861,0.469222,0.250553,0.215997,0.479832,0.405291,0.354507,0.736208,0.617362,0.56247,0.159631,0.497353
2596,real_text_window,github.com,windowed_real_text,0.12,0.118881,0.501474,0.706554,0.883178,0.358112,0.6364,0.402486,0.472752,0.524265,0.439044,0.431807,0.825103,0.775312,0.210004,0.595155,0.567836,0.483814,0.634148,0.704205,0.52128,0.504606,0.783419,0.48831,0.624907,0.118881,0.501474
2597,real_text_window,github.com,windowed_real_text,0.299,0.0,0.480059,0.719506,0.771665,0.456333,0.493861,0.356139,0.535859,0.497171,0.459294,0.472728,0.63949,0.557656,0.649315,0.618429,0.451282,0.596855,0.426332,0.363741,0.388996,0.541168,0.642417,0.639891,0.593124,0.0,0.480059
2598,real_text_window,github.com,windowed_real_text,0.243,0.160007,0.524495,0.648296,0.841075,0.662307,0.612116,0.304718,0.538671,0.300279,0.450234,0.516833,0.444294,0.596069,0.404054,0.450107,0.482412,0.434712,0.447177,0.524401,0.236437,0.604188,0.552208,0.504732,0.544862,0.160007,0.524495
2599,real_text_window,github.com,windowed_real_text,0.119,0.140926,0.563228,0.619955,0.865121,0.62563,0.657751,0.395354,0.559718,0.380933,0.305896,0.489315,0.626544,0.485761,0.545189,0.497104,0.678506,0.258598,0.291812,0.654906,0.479046,0.526468,0.376421,0.693946,0.353848,0.140926,0.563228
2600,real_text_window,github.com,windowed_real_text,0.198,0.075111,0.498316,0.580313,0.653921,0.502521,0.649469,0.486339,0.571453,0.402705,0.481032,0.481435,0.456742,0.610239,0.500108,0.670443,0.480046,0.411787,0.286672,0.463234,0.489994,0.599838,0.437926,0.572118,0.557289,0.075111,0.498316
2601,real_text_window,github.com,windowed_real_text,0.241,0.163878,0.533,0.66298,0.854101,0.621234,0.610467,0.38698,0.369307,0.314365,0.380932,0.506534,0.481566,0.671497,0.576185,0.390556,0.310707,0.444665,0.367073,0.326034,0.485548,0.518222,0.549739,0.481743,0.440738,0.163878,0.533
2602,real_text_window,github.com,windowed_real_text,0.12,0.133718,0.570876,0.710066,0.649565,0.780051,0.58211,0.402436,0.632766,0.493219,0.564848,0.445257,0.613022,0.615908,0.451835,0.434241,0.45858,0.203318,0.293694,0.468528,0.415211,0.410628,0.647945,0.663491,0.643193,0.133718,0.570876
2603,real_text_window,github.com,windowed_real_text,0.198,0.039739,0.5056,0.626018,0.873395,0.499579,0.679227,0.584064,0.68546,0.348396,0.400642,0.50692,0.515573,0.573699,0.440733,0.452677,0.48534,0.406657,0.700825,0.50359,0.435107,0.662475,0.54639,0.452795,0.396701,0.039739,0.5056
2604,real_text_window,github.com,windowed_real_text,0.241,0.123936,0.533706,0.691247,0.875153,0.647422,0.574507,0.317065,0.299692,0.423543,0.193033,0.581195,0.733732,0.613843,0.427941,0.451293,0.383098,0.416056,0.440615,0.403902,0.537284,0.357919,0.418337,0.365475,0.377888,0.123936,0.533706
2605,real_text_window,github.com,windowed_real_text,0.122,0.137928,0.555213,0.656844,0.832455,0.70107,0.650655,0.38453,0.429968,0.481417,0.414502,0.543646,0.627484,0.603141,0.483601,0.561973,0.519945,0.379422,0.389305,0.690948,0.631325,0.363754,0.529242,0.764961,0.655693,0.137928,0.555213
2606,real_text_window,github.com,windowed_real_text,0.296,0.095701,0.537782,0.635504,0.877481,0.510981,0.773635,0.613881,0.627942,0.460079,0.552804,0.72716,0.425265,0.416701,0.673796,0.485741,0.757196,0.458641,0.332044,0.260691,0.514442,0.520936,0.662932,0.680792,0.496063,0.095701,0.537782
2607,real_text_window,github.com,windowed_real_text,0.243,0.118892,0.540127,0.714021,0.910545,0.312281,0.677747,0.650619,0.219121,0.39128,0.412005,0.483775,0.607441,0.349814,0.597996,0.427337,0.338295,0.328931,0.242845,0.546684,0.383836,0.263366,0.645321,0.304563,0.465922,0.118892,0.540127
2608,real_text_window,github.com,windowed_real_text,0.239,0.139414,0.530599,0.709797,0.843622,0.309892,0.752556,0.49551,0.472577,0.713819,0.340307,0.563216,0.44924,0.498179,0.252765,0.5168,0.855922,0.496824,0.324662,0.450353,0.409446,0.383243,0.497903,0.388125,0.35581,0.139414,0.530599
2609,real_text_window,github.com,windowed_real_text,0.275,0.467256,0.624412,0.651091,0.735158,0.249794,0.65401,0.283357,0.418813,0.303686,0.456918,0.604677,0.413674,0.540427,0.452129,0.638196,0.307692,0.251981,0.425995,0.50349,0.3146,0.659251,0.574621,0.472595,0.108761,0.467256,0.624412
2610,real_text_window,github.com,windowed_real_text,0.241,0.117835,0.518153,0.756356,0.946557,0.355859,0.695579,0.380048,0.245668,0.498231,0.108836,0.502259,0.67721,0.46818,0.11481,0.560681,0.62718,0.434411,0.441732,0.472709,0.569107,0.463394,0.557716,0.307036,0.296356,0.117835,0.518153
2611,real_text_window,github.com,windowed_real_text,0.122,0.14079,0.452772,0.659241,0.887986,0.273619,0.633703,0.525614,0.458271,0.467708,0.38085,0.437079,0.411836,0.651999,0.550264,0.548322,0.554671,0.424217,0.559693,0.703821,0.523919,0.360712,0.400036,0.624588,0.483402,0.14079,0.452772
2612,real_text_window,github.com,windowed_real_text,0.18,0.512118,0.653433,0.66811,0.811864,0.312407,0.728698,0.316812,0.276505,0.339393,0.388624,0.53474,0.575968,0.554323,0.526266,0.558595,0.556949,0.379921,0.347857,0.391678,0.527786,0.495001,0.495399,0.510083,0.354392,0.512118,0.653433
2613,real_text_window,github.com,windowed_real_text,0.243,0.109967,0.462174,0.689581,0.882343,0.367829,0.73118,0.501666,0.44101,0.309445,0.379272,0.486877,0.344165,0.553636,0.227795,0.636324,0.613905,0.52599,0.628727,0.660646,0.475907,0.414412,0.614364,0.476526,0.493752,0.109967,0.462174
2614,real_text_window,github.com,windowed_real_text,0.243,0.138427,0.540349,0.689085,0.903889,0.376152,0.731442,0.434736,0.274448,0.355444,0.07548,0.632054,0.584039,0.337788,0.38803,0.49693,0.473425,0.53357,0.357878,0.727564,0.671253,0.333445,0.379109,0.51321,0.364734,0.138427,0.540349
2615,real_text_window,github.com,windowed_real_text,0.08,0.690434,0.284658,0.673631,0.834203,0.365134,0.627321,0.430304,0.482071,0.269996,0.466489,0.417538,0.603715,0.60387,0.446058,0.57374,0.546878,0.401358,0.411015,0.547021,0.428807,0.397668,0.637827,0.501132,0.477825,0.690434,0.284658
2616,real_text_window,github.com,windowed_real_text,0.123,0.188886,0.47392,0.62406,0.867674,0.260009,0.625458,0.398441,0.598248,0.332111,0.62047,0.461127,0.619091,0.611588,0.317606,0.50015,0.773025,0.426439,0.433019,0.553736,0.19882,0.513032,0.344181,0.639321,0.155378,0.188886,0.47392
2617,real_text_window,github.com,windowed_real_text,0.123,0.047313,0.47166,0.508624,0.613888,0.302334,0.729402,0.490906,0.389051,0.316263,0.474205,0.364182,0.374802,0.538882,0.383914,0.639588,0.842439,0.280146,0.632463,0.603744,0.51523,0.59069,0.392584,0.524627,0.57769,0.047313,0.47166
2618,real_text_window,github.com,windowed_real_text,0.09,0.531777,0.607727,0.54369,0.793454,0.289117,0.810183,0.257755,0.462157,0.494931,0.661158,0.477547,0.469391,0.593924,0.475374,0.584459,0.524745,0.37889,0.531369,0.559755,0.318244,0.560343,0.431322,0.681173,0.578902,0.531777,0.607727
2619,real_text_window,github.com,windowed_real_text,0.244,0.159391,0.511938,0.446368,0.757524,0.278759,0.721877,0.523947,0.446907,0.56371,0.379208,0.514566,0.50908,0.244668,0.445976,0.480448,0.592384,0.621809,0.500386,0.714273,0.400021,0.766466,0.378543,0.297037,0.510894,0.159391,0.511938
2620,real_text_window,github.com,windowed_real_text,0.122,0.139491,0.511599,0.457433,0.773568,0.301634,0.654597,0.47085,0.392086,0.22524,0.608533,0.425394,0.598806,0.549387,0.458857,0.559815,0.702011,0.221382,0.362402,0.543025,0.21483,0.532799,0.362921,0.554711,0.745218,0.139491,0.511599
2621,real_text_window,github.com,windowed_real_text,0.232,0.245399,0.609823,0.454648,0.752446,0.396889,0.273578,0.424076,0.682001,0.393904,0.451211,0.460101,0.408427,0.425079,0.544474,0.553838,0.614199,0.3725,0.577224,0.465783,0.282376,0.751778,0.293395,0.563171,0.707871,0.245399,0.609823
2622,real_text_window,github.com,windowed_real_text,0.243,0.181211,0.500886,0.445236,0.783699,0.251999,0.605974,0.316325,0.54143,0.230155,0.606603,0.540893,0.529429,0.500926,0.261974,0.515295,0.732191,0.44402,0.44034,0.392171,0.179621,0.559236,0.295495,0.41836,0.329197,0.181211,0.500886
