panel_id,team,sponsor,stage,predicted_roi,media_value_index,fan_conversion_rate,social_spread_index,brand_influence_score,commercial_decision_score
1998_525_Belgium,Belgium,Visa,group_or_knockout,3.811,0.330059,0.344662,0.257335,0.704752,0.456361
2018_888_Croatia,Croatia,Hisense,group_or_knockout,3.531,0.583061,0.277625,0.353792,0.688495,0.456296
2014_810_Ivory_Coast,Ivory Coast,McDonald's,group_or_knockout,3.518,0.589308,0.497837,0.375822,0.270527,0.456017
1994_508_Italy,Italy,Visa,group_or_knockout,3.461,0.440973,0.367163,0.4229,0.874646,0.455559
1954_93_Italy,Italy,Visa,tournament,3.729,0.280301,0.339782,0.329652,0.874646,0.455385
1978_289_Tunisia,Tunisia,Coca-Cola,tournament,3.821,0.285498,0.320066,0.352744,0.680922,0.455088
2010_710_France,France,Qatar Airways,group_or_knockout,3.343,0.476085,0.432516,0.47942,0.829643,0.455055
2002_590_Mexico,Mexico,Vivo,group_or_knockout,3.485,0.462864,0.57032,0.454411,0.362371,0.454888
2014_786_Nigeria,Nigeria,Coca-Cola,group_or_knockout,3.543,0.466474,0.399824,0.380967,0.648902,0.454868
2014_795_Uruguay,Uruguay,Vivo,group_or_knockout,3.356,0.550781,0.593468,0.469094,0.360239,0.454652
1954_92_Turkey,Turkey,Hyundai,tournament,3.777,0.374672,0.321597,0.233794,0.730971,0.454606
2018_892_England,England,McDonald's,group_or_knockout,3.415,0.54005,0.513506,0.438221,0.452957,0.45455
1966_180_Spain,Spain,Budweiser,tournament,3.647,0.260641,0.451399,0.4318,0.728164,0.454539
1974_256_Sweden,Sweden,Budweiser,tournament,3.656,0.324909,0.369423,0.427942,0.721092,0.45446
1982_314_New_Zealand,New Zealand,McDonald's,tournament,3.706,0.554026,0.472491,0.245134,0.186112,0.454244
2006_681_Angola,Angola,Coca-Cola,group_or_knockout,3.702,0.530603,0.232439,0.323268,0.564869,0.453903
1958_117_Sweden,Sweden,Budweiser,tournament,3.704,0.272498,0.358214,0.451019,0.721092,0.453663
1970_208_Sweden,Sweden,Budweiser,tournament,3.769,0.25429,0.355019,0.390874,0.721092,0.453555
2006_663_England,England,McDonald's,group_or_knockout,3.46,0.48961,0.502985,0.460008,0.452957,0.453535
2014_778_England,England,McDonald's,group_or_knockout,3.398,0.551122,0.516947,0.432704,0.452957,0.453461
2022_915_South_Korea,South Korea,Hisense,group_or_knockout,3.412,0.519693,0.423814,0.433079,0.660317,0.453348
2022_955_Morocco,Morocco,Coca-Cola,group_or_knockout,3.482,0.554761,0.385563,0.416948,0.534742,0.453246
1982_333_Belgium,Belgium,Visa,tournament,3.68,0.375386,0.346183,0.34572,0.704752,0.452997
1950_68_Italy,Italy,Visa,tournament,3.774,0.206129,0.31869,0.391088,0.874646,0.452797
1998_564_Tunisia,Tunisia,Coca-Cola,group_or_knockout,3.682,0.401547,0.342926,0.320806,0.680922,0.452692
2002_641_Germany,Germany,Coca-Cola,group_or_knockout,3.438,0.414163,0.42332,0.430946,0.834073,0.452276
1962_164_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.747,0.237099,0.406019,0.445668,0.61998,0.452149
1978_271_Germany,Germany,Coca-Cola,tournament,3.723,0.237993,0.393433,0.341128,0.834073,0.452094
1998_518_Morocco,Morocco,Coca-Cola,group_or_knockout,3.51,0.540364,0.383056,0.394811,0.534742,0.452082
1982_349_Austria,Austria,McDonald's,tournament,3.401,0.459375,0.654115,0.46826,0.335321,0.451776
2002_611_Poland,Poland,Coca-Cola,group_or_knockout,3.459,0.515283,0.353488,0.390804,0.746106,0.451702
2018_850_Tunisia,Tunisia,Coca-Cola,group_or_knockout,3.427,0.561484,0.373307,0.384557,0.680922,0.451693
1974_236_Chile,Chile,Hisense,tournament,3.847,0.274857,0.340481,0.291337,0.667483,0.451638
2014_823_Greece,Greece,Qatar Airways,group_or_knockout,3.586,0.491236,0.367758,0.337101,0.595463,0.451587
1966_187_North_Korea,North Korea,Adidas,tournament,3.846,0.271779,0.304635,0.358289,0.645981,0.451533
2010_752_Slovakia,Slovakia,McDonald's,group_or_knockout,3.23,0.744985,0.526851,0.530647,0.185391,0.451527
1970_209_Belgium,Belgium,Visa,tournament,3.669,0.391341,0.34869,0.319973,0.704752,0.451172
1994_487_Morocco,Morocco,Coca-Cola,group_or_knockout,3.654,0.457381,0.372834,0.325262,0.534742,0.450811
1962_160_Switzerland,Switzerland,Visa,tournament,3.749,0.236902,0.383735,0.372765,0.745008,0.450788
2002_598_Cameroon,Cameroon,Hyundai,group_or_knockout,3.609,0.440809,0.321094,0.395247,0.654762,0.450726
1962_166_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.583,0.325622,0.432176,0.451817,0.677672,0.450434
1998_562_England,England,McDonald's,group_or_knockout,3.405,0.492202,0.49905,0.516057,0.452957,0.450335
1958_109_Sweden,Sweden,Budweiser,tournament,3.697,0.268911,0.354526,0.446737,0.721092,0.450223
1938_50_Italy,Italy,Visa,tournament,3.947,0.113113,0.303648,0.292327,0.874646,0.450114
2014_822_Uruguay,Uruguay,Vivo,group_or_knockout,3.41,0.513537,0.586389,0.42585,0.360239,0.44984
2002_586_Sweden,Sweden,Budweiser,group_or_knockout,3.388,0.478127,0.397738,0.49624,0.721092,0.449669
1962_145_England,England,McDonald's,tournament,3.759,0.288771,0.470149,0.365328,0.452957,0.449491
1974_250_Brazil,Brazil,Adidas,tournament,3.221,0.375958,0.521756,0.603433,0.900554,0.449345
2022_939_Denmark,Denmark,Adidas,group_or_knockout,3.216,0.557076,0.411013,0.513498,0.837247,0.449344
2014_819_Ghana,Ghana,Vivo,group_or_knockout,3.48,0.550685,0.572447,0.31463,0.314982,0.449291
2010_742_Uruguay,Uruguay,Vivo,group_or_knockout,3.377,0.498501,0.579947,0.498028,0.360239,0.448932
1974_268_Sweden,Sweden,Budweiser,tournament,3.634,0.32382,0.365735,0.425825,0.721092,0.448897
1994_480_Norway,Norway,McDonald's,group_or_knockout,3.905,0.377758,0.405258,0.225829,0.273321,0.448853
2014_807_Mexico,Mexico,Vivo,group_or_knockout,3.468,0.51508,0.581776,0.338511,0.362371,0.448839
1998_561_Croatia,Croatia,Hisense,group_or_knockout,3.853,0.381405,0.2381,0.210687,0.688495,0.44865
1930_10_Mexico,Mexico,Vivo,tournament,3.809,0.267921,0.550861,0.28147,0.362371,0.44855
1970_226_Germany,Germany,Coca-Cola,tournament,3.339,0.434416,0.422581,0.513432,0.834073,0.448511
1954_98_Germany,Germany,Coca-Cola,tournament,3.304,0.443906,0.420711,0.550268,0.834073,0.448477
2014_820_Germany,Germany,Coca-Cola,group_or_knockout,3.311,0.483744,0.434725,0.458558,0.834073,0.448313
2010_758_Ghana,Ghana,Vivo,group_or_knockout,3.428,0.556121,0.5662,0.380134,0.314982,0.448219
1938_40_France,France,Qatar Airways,tournament,3.781,0.173224,0.377262,0.355888,0.829643,0.448061
2018_854_Portugal,Portugal,Mengniu,group_or_knockout,3.462,0.517613,0.506139,0.42197,0.379403,0.447979
2014_814_France,France,Qatar Airways,group_or_knockout,3.228,0.519872,0.436348,0.517338,0.829643,0.447876
2002_612_Tunisia,Tunisia,Coca-Cola,group_or_knockout,3.439,0.504004,0.358409,0.448245,0.680922,0.447662
1962_141_Spain,Spain,Budweiser,tournament,3.54,0.272413,0.446283,0.519533,0.728164,0.447267
1966_175_Mexico,Mexico,Vivo,tournament,3.814,0.248527,0.544666,0.302297,0.362371,0.447076
2022_935_England,England,McDonald's,group_or_knockout,3.265,0.603583,0.516845,0.490875,0.452957,0.446748
1934_19_Argentina,Argentina,Hyundai,tournament,3.754,0.202711,0.330433,0.401092,0.824585,0.446587
1978_292_Peru,Peru,Budweiser,tournament,3.568,0.420337,0.385717,0.353723,0.676601,0.446093
1958_134_Sweden,Sweden,Budweiser,tournament,3.666,0.285903,0.356344,0.431852,0.721092,0.446055
1962_160_Italy,Italy,Visa,tournament,3.749,0.236902,0.324638,0.321322,0.874646,0.445912
2002_612_Belgium,Belgium,Visa,group_or_knockout,3.439,0.504004,0.363238,0.410711,0.704752,0.44566
2014_786_Iran,Iran,Adidas,group_or_knockout,3.543,0.466474,0.358265,0.403237,0.599925,0.445607
1986_392_Morocco,Morocco,Coca-Cola,group_or_knockout,3.487,0.507613,0.372731,0.444253,0.534742,0.445378
1986_388_South_Korea,South Korea,Hisense,group_or_knockout,3.469,0.470236,0.412605,0.385847,0.660317,0.445143
1982_356_England,England,McDonald's,tournament,3.752,0.280295,0.468084,0.359838,0.452957,0.445097
1938_45_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.959,0.08615,0.392262,0.306929,0.677672,0.444859
2018_844_Croatia,Croatia,Hisense,group_or_knockout,3.533,0.552007,0.266611,0.329171,0.688495,0.444431
2006_653_Australia,Australia,Mengniu,group_or_knockout,3.305,0.617634,0.526297,0.521359,0.258668,0.444313
2018_845_Serbia,Serbia,Vivo,group_or_knockout,3.617,0.498301,0.471094,0.308677,0.299325,0.444298
1974_268_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.634,0.32382,0.422242,0.392233,0.61998,0.444254
1958_113_Germany,Germany,Coca-Cola,tournament,3.547,0.307115,0.399526,0.417066,0.834073,0.444119
1938_51_Sweden,Sweden,Budweiser,tournament,3.86,0.191014,0.341303,0.311338,0.721092,0.44408
2002_611_Portugal,Portugal,Mengniu,group_or_knockout,3.459,0.515283,0.504762,0.403552,0.379403,0.444045
1994_511_Bulgaria,Bulgaria,Visa,group_or_knockout,3.46,0.513053,0.334265,0.478974,0.583058,0.443988
1998_568_Nigeria,Nigeria,Coca-Cola,group_or_knockout,3.506,0.489814,0.403707,0.313871,0.648902,0.443969
1938_44_Switzerland,Switzerland,Visa,tournament,3.714,0.217511,0.374539,0.415175,0.745008,0.443862
2022_928_Croatia,Croatia,Hisense,group_or_knockout,3.576,0.572801,0.274429,0.221035,0.688495,0.443803
2010_723_Chile,Chile,Hisense,group_or_knockout,3.398,0.515293,0.374395,0.447612,0.667483,0.443459
2014_795_England,England,McDonald's,group_or_knockout,3.356,0.550781,0.510947,0.428787,0.452957,0.443427
2018_892_Colombia,Colombia,Mengniu,group_or_knockout,3.415,0.54005,0.592646,0.386638,0.269293,0.443207
2002_584_Uruguay,Uruguay,Vivo,group_or_knockout,3.357,0.513343,0.581766,0.459441,0.360239,0.443156
1974_256_Uruguay,Uruguay,Vivo,tournament,3.656,0.324909,0.55906,0.361022,0.360239,0.443141
2002_624_China,China,Adidas,group_or_knockout,3.8,0.467418,0.219021,0.204953,0.587601,0.442734
1986_408_Belgium,Belgium,Visa,group_or_knockout,3.714,0.34642,0.338169,0.279831,0.704752,0.442701
1958_116_Scotland,Scotland,Adidas,tournament,3.701,0.363586,0.313583,0.334564,0.659456,0.442607
1938_44_Germany,Germany,Coca-Cola,tournament,3.714,0.217511,0.386549,0.325734,0.834073,0.442408
2010_731_United_States,United States,Mengniu,group_or_knockout,3.179,0.638234,0.619975,0.537293,0.252885,0.442368
1990_432_Netherlands,Netherlands,Hisense,group_or_knockout,3.299,0.359199,0.473663,0.542718,0.882297,0.442146
1930_16_United_States,United States,Mengniu,tournament,3.783,0.248753,0.580121,0.341341,0.252885,0.441877
1982_319_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.613,0.3149,0.42967,0.367914,0.677672,0.441828
2022_917_Senegal,Senegal,Budweiser,group_or_knockout,3.049,0.642471,0.465403,0.522466,0.785861,0.440914
1934_19_Sweden,Sweden,Budweiser,tournament,3.754,0.202711,0.33781,0.424347,0.721092,0.440821
1966_184_Italy,Italy,Visa,tournament,3.748,0.218947,0.319131,0.317928,0.874646,0.440297
1950_75_Sweden,Sweden,Budweiser,tournament,3.682,0.251345,0.34833,0.432046,0.721092,0.440211
1978_298_Germany,Germany,Coca-Cola,tournament,3.683,0.230841,0.38768,0.331027,0.834073,0.440137
1982_358_Italy,Italy,Visa,tournament,3.435,0.387418,0.346954,0.457553,0.874646,0.439834
2022_933_Ecuador,Ecuador,McDonald's,group_or_knockout,3.311,0.647459,0.470385,0.43469,0.356037,0.439604
1986_368_Mexico,Mexico,Vivo,group_or_knockout,3.419,0.455359,0.559255,0.464228,0.362371,0.439528
1962_166_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.583,0.325622,0.417618,0.430436,0.61998,0.439051
2018_886_Uruguay,Uruguay,Vivo,group_or_knockout,3.35,0.528828,0.582208,0.414684,0.360239,0.438988
1958_131_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.745,0.212037,0.397758,0.403443,0.61998,0.43884
1950_63_Sweden,Sweden,Budweiser,tournament,3.624,0.279966,0.352656,0.453337,0.721092,0.438763
1994_468_Republic_of_Ireland,Republic of Ireland,Hisense,group_or_knockout,3.865,0.353578,0.252607,0.242285,0.556158,0.438709
1998_534_Scotland,Scotland,Adidas,group_or_knockout,3.606,0.434694,0.324299,0.312972,0.659456,0.438314
2018_883_Panama,Panama,Qatar Airways,group_or_knockout,3.409,0.649641,0.312546,0.360841,0.530584,0.438227
2002_639_Spain,Spain,Budweiser,group_or_knockout,3.435,0.360703,0.461129,0.445802,0.728164,0.438215
2022_952_England,England,McDonald's,group_or_knockout,3.388,0.530959,0.505687,0.383655,0.452957,0.438148
1974_260_Sweden,Sweden,Budweiser,tournament,3.615,0.296581,0.357474,0.427826,0.721092,0.437929
2002_617_England,England,McDonald's,group_or_knockout,3.495,0.418372,0.481892,0.437772,0.452957,0.437895
1982_339_Chile,Chile,Hisense,tournament,3.419,0.494356,0.370512,0.414868,0.667483,0.437735
1970_205_Belgium,Belgium,Visa,tournament,3.686,0.325287,0.328974,0.32844,0.704752,0.437648
1986_371_Scotland,Scotland,Adidas,group_or_knockout,3.585,0.411264,0.318104,0.381324,0.659456,0.437448
1966_180_Switzerland,Switzerland,Visa,tournament,3.647,0.260641,0.382995,0.385131,0.745008,0.437377
1998_535_Austria,Austria,McDonald's,group_or_knockout,3.45,0.413994,0.646594,0.376665,0.335321,0.437334
2010_729_England,England,McDonald's,group_or_knockout,3.418,0.466029,0.489413,0.454874,0.452957,0.436855
1974_262_Netherlands,Netherlands,Hisense,tournament,3.347,0.313926,0.463831,0.520468,0.882297,0.436822
2010_757_Uruguay,Uruguay,Vivo,group_or_knockout,3.352,0.508915,0.576013,0.433805,0.360239,0.436566
2010_742_Mexico,Mexico,Vivo,group_or_knockout,3.377,0.498501,0.567023,0.424333,0.362371,0.436502
2014_822_Colombia,Colombia,Mengniu,group_or_knockout,3.41,0.513537,0.583697,0.396677,0.269293,0.436177
2014_785_Ghana,Ghana,Vivo,group_or_knockout,3.337,0.590333,0.562902,0.372649,0.314982,0.436055
2006_655_United_States,United States,Mengniu,group_or_knockout,3.371,0.521281,0.608673,0.41781,0.252885,0.435959
1962_139_Switzerland,Switzerland,Visa,tournament,3.492,0.328814,0.392088,0.475453,0.745008,0.435913
1970_207_Morocco,Morocco,Coca-Cola,tournament,3.795,0.320547,0.341025,0.274966,0.534742,0.435907
1962_140_Uruguay,Uruguay,Vivo,tournament,3.391,0.39827,0.548283,0.579505,0.360239,0.435366
2010_754_North_Korea,North Korea,Adidas,group_or_knockout,3.478,0.512907,0.345484,0.331399,0.645981,0.435178
2022_957_Croatia,Croatia,Hisense,group_or_knockout,3.482,0.568677,0.266118,0.307231,0.688495,0.434822
1990_459_Cameroon,Cameroon,Hyundai,group_or_knockout,3.581,0.452446,0.320847,0.303329,0.654762,0.43482
1982_338_Cameroon,Cameroon,Hyundai,tournament,3.809,0.300211,0.29322,0.254086,0.654762,0.434684
1958_113_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.547,0.307115,0.422981,0.429224,0.677672,0.434403
1954_91_Switzerland,Switzerland,Visa,tournament,3.688,0.203563,0.367409,0.415277,0.745008,0.434367
2006_695_Ecuador,Ecuador,McDonald's,group_or_knockout,3.484,0.507728,0.444577,0.402639,0.356037,0.434044
2010_741_Greece,Greece,Qatar Airways,group_or_knockout,3.431,0.518013,0.363084,0.394803,0.595463,0.433971
1998_562_Colombia,Colombia,Mengniu,group_or_knockout,3.405,0.492202,0.574502,0.433115,0.269293,0.433938
2006_682_Ivory_Coast,Ivory Coast,McDonald's,group_or_knockout,3.378,0.605654,0.485344,0.405914,0.270527,0.433809
1982_311_Poland,Poland,Coca-Cola,tournament,3.767,0.259308,0.293755,0.305659,0.746106,0.433806
1950_68_Paraguay,Paraguay,Hyundai,tournament,3.774,0.206129,0.354145,0.374537,0.64409,0.433806
2002_586_England,England,McDonald's,group_or_knockout,3.388,0.478127,0.489855,0.451731,0.452957,0.433206
1974_238_Poland,Poland,Coca-Cola,tournament,3.456,0.428839,0.325265,0.434892,0.746106,0.433181
1998_522_Bulgaria,Bulgaria,Visa,group_or_knockout,3.689,0.370348,0.305703,0.337678,0.583058,0.433092
1998_552_Scotland,Scotland,Adidas,group_or_knockout,3.573,0.45237,0.326806,0.290868,0.659456,0.433014
1986_370_Iraq,Iraq,McDonald's,group_or_knockout,3.842,0.421769,0.395384,0.266842,0.101589,0.43283
2022_945_Serbia,Serbia,Vivo,group_or_knockout,3.332,0.664929,0.488539,0.345657,0.299325,0.432744
2010_710_Uruguay,Uruguay,Vivo,group_or_knockout,3.343,0.476085,0.566375,0.481346,0.360239,0.432479
2014_775_Mexico,Mexico,Vivo,group_or_knockout,3.374,0.490086,0.563581,0.416531,0.362371,0.432344
1978_292_Iran,Iran,Adidas,tournament,3.568,0.420337,0.345433,0.361175,0.599925,0.432217
1950_57_United_States,United States,Mengniu,tournament,3.722,0.260804,0.572252,0.348064,0.252885,0.431953
1958_109_Mexico,Mexico,Vivo,tournament,3.697,0.268911,0.537238,0.337482,0.362371,0.431943
2010_713_Greece,Greece,Qatar Airways,group_or_knockout,3.502,0.48398,0.356693,0.341332,0.595463,0.43193
1962_141_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.54,0.272413,0.411967,0.489659,0.677672,0.431859
2006_658_Togo,Togo,Vivo,group_or_knockout,3.631,0.552208,0.432258,0.259827,0.166178,0.43179
1998_552_Morocco,Morocco,Coca-Cola,group_or_knockout,3.573,0.45237,0.36108,0.326021,0.534742,0.431633
2002_617_Nigeria,Nigeria,Coca-Cola,group_or_knockout,3.495,0.418372,0.377991,0.386511,0.648902,0.431611
1990_428_Colombia,Colombia,Mengniu,group_or_knockout,3.707,0.321171,0.562615,0.271666,0.269293,0.431469
1950_71_Uruguay,Uruguay,Vivo,tournament,3.661,0.263654,0.539098,0.391377,0.360239,0.431313
1982_324_Belgium,Belgium,Visa,tournament,3.676,0.31486,0.325532,0.317654,0.704752,0.431241
2006_648_Paraguay,Paraguay,Hyundai,group_or_knockout,3.398,0.458419,0.402814,0.429002,0.64409,0.431117
2022_947_Ghana,Ghana,Vivo,group_or_knockout,3.311,0.596049,0.558967,0.369243,0.314982,0.43097
1974_266_Poland,Poland,Coca-Cola,tournament,3.768,0.251158,0.291001,0.295699,0.746106,0.430321
2022_911_Morocco,Morocco,Coca-Cola,group_or_knockout,3.473,0.511772,0.369731,0.353416,0.534742,0.430259
1974_265_German_DR,German DR,Visa,tournament,3.833,0.30925,0.230528,0.253011,0.656866,0.430208
2006_648_England,England,McDonald's,group_or_knockout,3.398,0.458419,0.485971,0.450761,0.452957,0.430018
1954_98_Austria,Austria,McDonald's,tournament,3.304,0.443906,0.634985,0.498385,0.335321,0.429907
1982_327_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.346,0.411063,0.437776,0.49543,0.677672,0.429336
1990_447_Netherlands,Netherlands,Hisense,group_or_knockout,3.139,0.424079,0.480691,0.563063,0.882297,0.428798
1982_339_Algeria,Algeria,Budweiser,tournament,3.419,0.494356,0.371159,0.413248,0.577479,0.428624
1982_334_Poland,Poland,Coca-Cola,tournament,3.477,0.437358,0.326642,0.357162,0.746106,0.428586
2006_682_Serbia,Serbia,Vivo,group_or_knockout,3.378,0.605654,0.475265,0.359654,0.299325,0.428398
1998_566_Norway,Norway,McDonald's,group_or_knockout,3.856,0.366054,0.394439,0.180425,0.273321,0.428255
1950_63_Paraguay,Paraguay,Hyundai,tournament,3.624,0.279966,0.363926,0.418741,0.64409,0.428248
1978_298_Italy,Italy,Visa,tournament,3.683,0.230841,0.316573,0.305993,0.874646,0.42789
2018_854_Morocco,Morocco,Coca-Cola,group_or_knockout,3.462,0.517613,0.371796,0.340114,0.534742,0.427872
2022_923_Tunisia,Tunisia,Coca-Cola,group_or_knockout,3.421,0.500592,0.352656,0.34436,0.680922,0.427762
2010_757_South_Korea,South Korea,Hisense,group_or_knockout,3.352,0.508915,0.412995,0.365246,0.660317,0.427632
1986_389_England,England,McDonald's,group_or_knockout,3.385,0.443691,0.478841,0.482276,0.452957,0.427328
1934_26_Switzerland,Switzerland,Visa,tournament,3.701,0.170856,0.355707,0.408822,0.745008,0.42674
1958_125_Sweden,Sweden,Budweiser,tournament,3.683,0.199262,0.331121,0.437309,0.721092,0.42659
1986_404_Paraguay,Paraguay,Hyundai,group_or_knockout,3.394,0.43672,0.39293,0.449096,0.64409,0.426584
1930_2_France,France,Qatar Airways,tournament,3.747,0.139976,0.362559,0.316601,0.829643,0.425856
1958_130_Northern_Ireland,Northern Ireland,Hisense,tournament,3.831,0.271235,0.2767,0.252471,0.61808,0.425805
1986_404_England,England,McDonald's,group_or_knockout,3.394,0.43672,0.476776,0.470855,0.452957,0.425609
1986_372_Germany,Germany,Coca-Cola,group_or_knockout,3.282,0.413941,0.409009,0.476952,0.834073,0.42515
1998_539_Nigeria,Nigeria,Coca-Cola,group_or_knockout,3.521,0.392571,0.371354,0.351547,0.648902,0.425002
2010_751_New_Zealand,New Zealand,McDonald's,group_or_knockout,3.78,0.430917,0.441812,0.163194,0.186112,0.424844
1958_129_Wales,Wales,Coca-Cola,tournament,4.088,0.181751,0.163562,0.157208,0.632453,0.42483
1994_508_Nigeria,Nigeria,Coca-Cola,group_or_knockout,3.461,0.440973,0.381875,0.345175,0.648902,0.424751
1966_181_Germany,Germany,Coca-Cola,tournament,3.687,0.174776,0.369094,0.326789,0.834073,0.424657
2006_706_Portugal,Portugal,Mengniu,group_or_knockout,3.393,0.488449,0.48819,0.421756,0.379403,0.424617
1986_368_Belgium,Belgium,Visa,group_or_knockout,3.419,0.455359,0.343717,0.389513,0.704752,0.42451
1994_479_United_States,United States,Mengniu,group_or_knockout,3.381,0.462729,0.589399,0.438078,0.252885,0.424429
1974_254_Bulgaria,Bulgaria,Visa,tournament,3.45,0.470868,0.31981,0.43654,0.583058,0.424181
